New Run at  07/14/2017 15:34:38
, Time, RandomReward; N_LinUCBReward; 
data,1298934000000,3008;3912;21965
data,1298934000000,3008;3824;21966
data,1298934000000,3008;3730;21966
data,1298934000000,3008;9214;21966
data,1298934000000,3008;6104;21966
data,1298934000000,3008;9694;21966
data,1298934000000,3008;5029;21967
data,1298934000000,3008;3214;21967
data,1298934000000,3008;8576;21967
data,1298934000000,3008;2467;21968
data,1298934000000,3008;7365;21968
data,1298934000000,3008;9207;21969
data,1298934000000,3008;10749;21970
data,1298934000000,3008;8982;21971
data,1298934000000,3008;6104;21971
data,1298934000000,3009;4974;21971
data,1298934000000,3009;11736;21971
data,1298934000000,3009;2405;21971
data,1298934000000,3009;12382;21971
data,1298934000000,3009;12409;21971
data,1298934000000,3009;5803;21971
data,1298934000000,3009;7594;21972
data,1298934000000,3009;4012;21972
data,1298934000000,3009;6118;21972
data,1298934000000,3009;4355;21972
data,1298934000000,3009;1933;21972
data,1298934000000,3009;2908;21972
data,1298934000000,3009;794;21972
data,1298934000000,3009;592;21972
data,1298934000000,3009;247;21973
data,1298934000000,3009;4980;21974
data,1298934000000,3009;3126;21974
data,1298934000000,3009;11891;21974
data,1298934000000,3009;11467;21974
data,1298934000000,3009;1686;21975
data,1298934000000,3009;9791;21976
data,1298934000000,3009;2157;21976
data,1298934000000,3009;2011;21977
data,1298934000000,3009;12072;21977
data,1298934000000,3009;10891;21978
data,1298934000000,3009;9274;21978
data,1298934000000,3009;8193;21978
data,1298934000000,3009;1866;21979
data,1298934000000,3009;12224;21979
data,1298934000000,3009;5285;21979
data,1298934000000,3009;2240;21979
data,1298934000000,3009;8102;21979
data,1298934000000,3009;8837;21979
data,1298934000000,3009;12356;21979
data,1298934000000,3009;75;21979
data,1298934000000,3009;982;21979
data,1298934000000,3009;8867;21979
data,1298934000000,3009;3058;21979
data,1298934000000,3009;2826;21980
data,1298934000000,3009;7220;21981
data,1298934000000,3009;10978;21981
data,1298934000000,3009;9134;21982
data,1298934000000,3009;2011;21983
data,1298934000000,3009;4455;21983
data,1298934000000,3009;12116;21983
data,1298934000000,3009;2706;21984
data,1298934000000,3009;5168;21985
data,1298934000000,3009;6159;21985
data,1298934000000,3009;11256;21985
data,1298934000000,3009;11007;21985
data,1298934000000,3009;434;21986
data,1298934000000,3009;5655;21986
data,1298934000000,3009;5962;21986
data,1298934000000,3009;7670;21986
data,1298934000000,3009;897;21987
data,1298934000000,3009;9214;21987
data,1298934000000,3009;7365;21987
data,1298934000000,3009;4663;21987
data,1304934645664,3009;9686;21987
data,1304934653419,3009;12262;21988
data,1304934653401,3009;8742;21988
data,1304934653463,3009;1876;21988
data,1304934653431,3009;3824;21989
data,1304934655377,3009;8346;21990
data,1304934655388,3009;7358;21991
data,1304934655355,3009;7555;21992
data,1304934655351,3009;6771;21993
data,1304934655378,3009;682;21993
data,1304934656355,3009;6569;21994
data,1304934656338,3009;5052;21995
data,1304934656350,3010;8301;21996
data,1304934658283,3010;890;21997
data,1304934658234,3010;4812;21998
data,1304934662281,3010;8071;21998
data,1304934662247,3010;9557;21998
data,1304934662254,3010;2135;21999
data,1304934664280,3010;7220;22000
data,1304934664308,3010;1686;22001
data,1304934667974,3010;12320;22001
data,1304934670420,3010;1263;22001
data,1304934670436,3010;11653;22001
data,1304934670437,3010;7411;22001
data,1304934672165,3010;3375;22001
data,1304934672177,3010;10710;22001
data,1304934672156,3010;439;22001
data,1304934672187,3010;8291;22002
data,1304934672149,3010;775;22002
data,1304934672168,3010;8363;22002
data,1304934672175,3010;8891;22002
data,1304934673980,3010;6266;22002
data,1304934675650,3010;7725;22002
data,1304934679286,3010;5269;22002
data,1304934679277,3010;5413;22002
data,1304934679279,3010;5968;22002
data,1304934679272,3010;4142;22002
data,1304934679297,3010;8358;22003
data,1304934679265,3010;6539;22003
data,1304934679273,3010;6399;22003
data,1304934680799,3010;8204;22003
data,1304934681648,3010;3273;22003
data,1304934683607,3010;9654;22004
data,1304934685389,3010;12283;22004
data,1304934685391,3010;9117;22004
data,1304934685402,3010;11818;22004
data,1304934687667,3010;10339;22004
data,1304934687695,3010;6578;22004
data,1304934687643,3010;9563;22004
data,1304934687688,3010;6275;22004
data,1304934687682,3010;1933;22004
data,1304934687653,3010;8038;22004
data,1304934687647,3010;3157;22004
data,1304934687672,3010;8504;22004
data,1304934687645,3010;9563;22004
data,1304934687687,3010;4408;22004
data,1304934687663,3010;7534;22004
data,1304934691392,3010;10923;22005
data,1304934693450,3010;473;22005
data,1304934693414,3010;11495;22005
data,1304934693397,3010;4623;22005
data,1304934693390,3010;7144;22005
data,1304934693455,3010;3244;22005
data,1304934693437,3010;363;22005
data,1304934693407,3010;4012;22005
data,1304934693393,3010;3849;22005
data,1304934693443,3010;5117;22005
data,1304934693405,3010;4086;22005
data,1304934693458,3010;2287;22005
data,1304934693399,3010;2932;22005
data,1304934693446,3010;2083;22006
data,1304934693416,3010;10753;22006
data,1304934693421,3010;9869;22007
data,1304934693456,3010;7757;22007
data,1304934693441,3010;8066;22007
data,1304934693438,3010;1866;22008
data,1304934693449,3010;9480;22008
data,1304934693444,3010;9576;22008
data,1304934693433,3010;6839;22009
data,1304934693387,3010;5328;22010
data,1304934693454,3011;3157;22010
data,1304934693410,3011;756;22010
data,1304934693400,3011;9003;22010
data,1304934693420,3011;6998;22010
data,1304934693388,3011;8867;22010
data,1304934693414,3011;8479;22010
data,1304934693457,3011;3058;22010
data,1304934693419,3011;3764;22010
data,1304934693389,3011;446;22010
data,1304934693452,3011;5293;22011
data,1304934693438,3011;2566;22011
data,1304934693408,3011;9553;22011
data,1304934693398,3011;8023;22011
data,1304934693406,3011;2085;22011
data,1304934693435,3011;6274;22011
data,1304934693446,3011;616;22011
data,1304934693451,3011;592;22011
data,1304934693433,3011;5840;22011
data,1304934693396,3011;10818;22011
data,1304934693409,3011;10575;22011
data,1304934693443,3011;3817;22011
data,1304934693406,3012;2647;22011
data,1304934693418,3012;245;22011
data,1304934693440,3012;4931;22011
data,1304934693455,3012;1765;22012
data,1304934693412,3013;5303;22012
data,1304934693417,3013;12400;22012
data,1304934693404,3013;8800;22012
data,1304934693402,3013;4444;22012
data,1304934693401,3013;9239;22012
data,1304934693411,3013;10131;22013
data,1304934696966,3013;3993;22013
data,1304934696949,3013;1884;22013
data,1304934696940,3013;6566;22013
data,1304934696936,3013;366;22013
data,1304934696979,3013;5655;22013
data,1304934696975,3013;7543;22013
data,1304934696942,3013;980;22013
data,1304934696950,3013;8504;22013
data,1304934696953,3013;12369;22013
data,1304934696972,3013;3978;22013
data,1304934696962,3013;2327;22013
data,1304934696944,3013;980;22013
data,1304934696977,3013;5464;22013
data,1304934696968,3013;2399;22013
data,1304934696983,3013;12369;22013
data,1304934697820,3013;2193;22013
data,1304934699632,3013;5362;22013
data,1304934699653,3013;5975;22014
data,1304934699668,3013;2978;22014
data,1304934699657,3013;10585;22015
data,1304934699622,3013;3579;22015
data,1304934699621,3013;668;22016
data,1304934699636,3013;5195;22017
data,1304934702653,3013;10634;22018
data,1304934702622,3013;10466;22018
data,1304934704451,3013;8869;22019
data,1304934704445,3013;8282;22020
data,1304934704443,3013;5052;22021
data,1304934704446,3013;9600;22021
data,1304934704435,3013;8301;22022
data,1304934706690,3013;11047;22022
data,1304934706672,3013;9634;22022
data,1304934706639,3013;4653;22022
data,1304934706675,3013;11476;22022
data,1304934706660,3013;2191;22022
data,1304934706657,3013;5549;22022
data,1304934708178,3013;9961;22022
data,1304934708168,3013;7892;22022
data,1304934708183,3013;200;22022
data,1304934708170,3013;2023;22022
data,1304934708161,3013;7140;22022
data,1304934710654,3013;6160;22022
data,1304934710582,3013;9634;22022
data,1304934714925,3013;947;22023
data,1304934714948,3013;2014;22023
data,1304934714949,3013;8982;22024
data,1304934714947,3013;1267;22024
data,1304934714955,3013;8496;22024
data,1304934714940,3013;11590;22025
data,1304934717012,3013;6609;22025
data,1304934717042,3013;1583;22025
data,1304934717029,3013;956;22025
data,1304934717016,3013;6188;22025
data,1304934717032,3013;5195;22026
data,1304934717045,3013;1957;22026
data,1304934717070,3013;6569;22027
data,1304934717049,3013;3390;22027
data,1304934717057,3013;8198;22027
data,1304934717055,3013;2389;22028
data,1304934717024,3013;6572;22028
data,1304934717031,3013;5117;22028
data,1304934717037,3013;3375;22028
data,1304934717026,3013;9185;22028
data,1304934717033,3013;8282;22029
data,1304934717063,3013;5639;22029
data,1304934717068,3013;4980;22030
data,1304934717040,3013;10682;22030
data,1304934717041,3013;5409;22030
data,1304934717062,3013;4746;22031
data,1304934717043,3013;10585;22032
data,1304934717054,3013;3166;22032
data,1304934717014,3013;7220;22033
data,1304934717033,3013;8867;22033
data,1304934717060,3013;5949;22033
data,1304941497439,3013;7150;22033
data,1304941497443,3014;6327;22034
data,1304941497428,3014;6274;22034
data,1304941497440,3014;1204;22034
data,1304941497422,3014;10466;22034
data,1304941497457,3014;4211;22034
data,1304941497468,3014;12138;22034
data,1304941497459,3014;5117;22034
data,1304941497433,3014;2515;22034
data,1304941497442,3014;7384;22034
data,1304941497426,3014;3325;22034
data,1304941497445,3014;10978;22034
data,1304941497458,3014;5362;22034
data,1304941497443,3014;6062;22035
data,1304941497429,3014;4812;22036
data,1304941497456,3014;9214;22036
data,1304941497451,3014;7937;22036
data,1304941497448,3015;11513;22037
data,1304941497437,3015;4491;22037
data,1304941497423,3015;4066;22037
data,1304941497447,3015;3058;22037
data,1304941497421,3015;5840;22037
data,1304941497467,3015;5223;22037
data,1304941497432,3015;3974;22037
data,1304941497446,3015;8047;22038
data,1304941497425,3015;1529;22038
data,1304941497435,3015;10753;22038
data,1304941497440,3015;7561;22038
data,1304941497461,3015;12059;22038
data,1164927600000,3015;1846;22038
data,1164927600000,3015;5369;22038
data,1164927600000,3015;5023;22038
data,1164927600000,3015;5332;22038
data,1164927600000,3016;5303;22038
data,1164927600000,3016;9823;22038
data,1164927600000,3016;539;22038
data,1164927600000,3016;5995;22038
data,1164927600000,3016;3068;22038
data,1164927600000,3016;8572;22038
data,1164927600000,3017;1778;22038
data,1164927600000,3017;603;22038
data,1164927600000,3017;7761;22038
data,1164927600000,3017;5559;22038
data,1164927600000,3017;7669;22038
data,1180648800000,3017;12154;22038
data,1204326000000,3017;5768;22038
data,1207000800000,3017;1806;22038
data,1209592800000,3017;12285;22038
data,1212271200000,3017;639;22038
data,1251756000000,3017;9035;22038
data,1262300400000,3017;3846;22038
data,1262300400000,3017;11532;22038
data,1262300400000,3017;6941;22038
data,1262300400000,3017;2597;22038
data,1262300400000,3017;4881;22038
data,1262300400000,3017;5168;22038
data,1262300400000,3017;11303;22038
data,1262300400000,3017;9354;22038
data,1264978800000,3017;12443;22039
data,1264978800000,3017;12108;22040
data,1270072800000,3017;7036;22040
data,1270072800000,3017;10827;22041
data,1270072800000,3017;3844;22041
data,1270072800000,3017;1704;22042
data,1270072800000,3017;1047;22043
data,1270072800000,3017;2214;22043
data,1270072800000,3017;7949;22044
data,1270072800000,3017;12189;22044
data,1270072800000,3017;10608;22044
data,1270072800000,3017;8356;22045
data,1270072800000,3017;6605;22046
data,1270072800000,3017;9138;22046
data,1270072800000,3017;4598;22047
data,1270072800000,3017;4840;22048
data,1270072800000,3017;802;22049
data,1270072800000,3017;9765;22050
data,1270072800000,3017;10008;22050
data,1270072800000,3017;9368;22050
data,1270072800000,3017;5912;22051
data,1270072800000,3017;8356;22052
data,1270072800000,3017;6206;22052
data,1272664800000,3017;11274;22053
data,1272664800000,3017;2599;22053
data,1272664800000,3017;11712;22053
data,1272664800000,3017;12016;22054
data,1272664800000,3017;11211;22054
data,1272664800000,3018;6192;22054
data,1272664800000,3018;9869;22054
data,1272664800000,3018;532;22054
data,1272664800000,3018;7108;22055
data,1272664800000,3018;2336;22055
data,1272664800000,3018;7163;22056
data,1272664800000,3018;10628;22056
data,1272664800000,3018;11569;22056
data,1272664800000,3018;6772;22057
data,1272664800000,3018;1611;22058
data,1272664800000,3018;5365;22058
data,1272664800000,3018;1611;22059
data,1277935200000,3018;6476;22060
data,1277935200000,3018;8038;22061
data,1277935200000,3019;7328;22061
data,1277935200000,3019;11274;22062
data,1277935200000,3019;1297;22062
data,1277935200000,3019;776;22062
data,1277935200000,3019;230;22063
data,1277935200000,3019;5019;22063
data,1277935200000,3019;7183;22064
data,1277935200000,3019;4240;22064
data,1277935200000,3019;7108;22065
data,1277935200000,3019;7301;22065
data,1277935200000,3019;2665;22065
data,1277935200000,3019;2758;22065
data,1277935200000,3019;10305;22065
data,1277935200000,3019;1921;22066
data,1277935200000,3019;1994;22066
data,1277935200000,3019;8144;22067
data,1277935200000,3019;6534;22068
data,1277935200000,3019;8943;22069
data,1277935200000,3019;11626;22070
data,1277935200000,3019;11841;22071
data,1277935200000,3019;2241;22072
data,1277935200000,3019;12016;22073
data,1277935200000,3019;9147;22073
data,1277935200000,3019;904;22074
data,1277935200000,3019;4824;22075
data,1277935200000,3019;6414;22076
data,1277935200000,3019;10421;22077
data,1277935200000,3019;233;22078
data,1277935200000,3019;12132;22078
data,1277935200000,3019;2218;22079
data,1277935200000,3019;7053;22079
data,1277935200000,3019;9485;22079
data,1277935200000,3019;9013;22079
data,1277935200000,3019;8350;22080
data,1277935200000,3019;1557;22081
data,1277935200000,3019;5793;22082
data,1277935200000,3019;5713;22083
data,1277935200000,3020;217;22084
data,1277935200000,3020;318;22085
data,1277935200000,3020;11611;22086
data,1277935200000,3020;12152;22087
data,1277935200000,3020;1729;22088
data,1277935200000,3020;5568;22089
data,1277935200000,3020;7702;22089
data,1277935200000,3020;9314;22089
data,1277935200000,3020;10094;22090
data,1277935200000,3020;2925;22090
data,1277935200000,3020;9537;22091
data,1277935200000,3020;1273;22092
data,1277935200000,3020;1887;22092
data,1277935200000,3020;11923;22092
data,1277935200000,3020;7185;22093
data,1277935200000,3020;1312;22093
data,1277935200000,3020;7258;22094
data,1277935200000,3020;10806;22095
data,1277935200000,3020;5671;22095
data,1277935200000,3020;11854;22095
data,1277935200000,3020;8357;22096
data,1277935200000,3020;7858;22097
data,1277935200000,3020;8291;22097
data,1277935200000,3020;1937;22098
data,1277935200000,3020;9855;22099
data,1277935200000,3020;2615;22099
data,1277935200000,3020;3472;22099
data,1277935200000,3020;8332;22100
data,1277935200000,3020;8547;22101
data,1277935200000,3020;2415;22102
data,1277935200000,3020;6440;22103
data,1277935200000,3020;11594;22104
data,1277935200000,3020;8603;22104
data,1277935200000,3020;6537;22105
data,1277935200000,3020;6824;22105
data,1277935200000,3020;4528;22105
data,1277935200000,3020;2459;22106
data,1277935200000,3020;5274;22106
data,1277935200000,3020;7571;22107
data,1277935200000,3020;2435;22108
data,1277935200000,3021;2293;22109
data,1277935200000,3021;6405;22109
data,1277935200000,3021;9976;22110
data,1277935200000,3021;3495;22110
data,1277935200000,3022;10216;22111
data,1277935200000,3022;11426;22112
data,1277935200000,3022;4719;22112
data,1277935200000,3022;6514;22113
data,1277935200000,3022;2545;22113
data,1277935200000,3022;7919;22114
data,1277935200000,3023;4629;22115
data,1277935200000,3023;8356;22116
data,1277935200000,3023;3946;22117
data,1277935200000,3023;5405;22118
data,1277935200000,3023;1562;22119
data,1277935200000,3023;2942;22120
data,1277935200000,3023;4418;22120
data,1277935200000,3023;10996;22120
data,1277935200000,3023;4598;22121
data,1277935200000,3023;1725;22121
data,1277935200000,3023;12324;22122
data,1277935200000,3023;5160;22123
data,1277935200000,3023;7965;22124
data,1277935200000,3023;1331;22125
data,1277935200000,3023;4951;22126
data,1277935200000,3023;12341;22126
data,1277935200000,3023;12201;22127
data,1217541600000,3023;9268;22127
data,1217541600000,3023;10786;22127
data,1217541600000,3023;1705;22127
data,1217541600000,3023;4778;22127
data,1217541600000,3023;6353;22127
data,1217541600000,3023;5305;22127
data,1217541600000,3023;798;22127
data,1217541600000,3023;5578;22127
data,1217541600000,3023;2512;22127
data,1220220000000,3023;444;22127
data,1220220000000,3023;5920;22127
data,1220220000000,3023;9841;22127
data,1220220000000,3023;4889;22127
data,1275343200000,3023;8169;22127
data,1254348000000,3023;3068;22127
data,1254348000000,3023;5430;22127
data,1254348000000,3023;884;22127
data,1254348000000,3023;4388;22127
data,1254348000000,3023;488;22127
data,1254348000000,3023;1645;22127
data,1254348000000,3023;1179;22127
data,1254348000000,3023;2944;22127
data,1254348000000,3023;11179;22127
data,1254348000000,3023;7419;22127
data,1230764400000,3023;488;22127
data,1230764400000,3023;9953;22127
data,1230764400000,3023;3113;22127
data,1230764400000,3023;1024;22127
data,1230764400000,3023;2210;22127
data,1230764400000,3023;5094;22127
data,1230764400000,3024;6876;22128
data,1230764400000,3024;5314;22129
data,1230764400000,3024;3339;22129
data,1230764400000,3024;9258;22129
data,1230764400000,3024;8320;22129
data,1230764400000,3024;6620;22129
data,1230764400000,3024;3652;22130
data,1230764400000,3024;6885;22130
data,1230764400000,3024;1279;22131
data,1230764400000,3024;6787;22131
data,1233442800000,3024;5251;22131
data,1233442800000,3024;10786;22131
data,1233442800000,3024;8772;22131
data,1233442800000,3024;5501;22131
data,1233442800000,3025;621;22132
data,1233442800000,3025;9133;22133
data,1235862000000,3025;971;22133
data,1249077600000,3025;10685;22133
data,1251756000000,3025;3664;22134
data,1262300400000,3026;5029;22134
data,1262300400000,3026;11066;22134
data,1264978800000,3026;11502;22134
data,1270072800000,3026;1487;22134
data,1270072800000,3027;1020;22134
data,1285884000000,3027;433;22134
data,1291158000000,3027;7794;22134
data,1233442800000,3027;504;22134
data,1233442800000,3027;12354;22134
data,1233442800000,3027;6817;22134
data,1233442800000,3027;11314;22134
data,1233442800000,3027;8211;22134
data,1233442800000,3028;9626;22134
data,1233442800000,3028;10327;22134
data,1233442800000,3028;6288;22134
data,1233442800000,3028;9716;22134
data,1233442800000,3028;7648;22134
data,1233442800000,3028;2235;22134
data,1233442800000,3029;9140;22134
data,1233442800000,3029;6040;22134
data,1233442800000,3029;8812;22135
data,1233442800000,3029;529;22135
data,1233442800000,3029;7665;22135
data,1233442800000,3029;11518;22135
data,1233442800000,3030;8483;22135
data,1233442800000,3030;3045;22135
data,1233442800000,3030;6592;22136
data,1233442800000,3030;6807;22136
data,1233442800000,3030;7397;22136
data,1233442800000,3030;6206;22137
data,1233442800000,3030;7575;22137
data,1233442800000,3030;100;22137
data,1233442800000,3030;936;22137
data,1233442800000,3030;6198;22137
data,1233442800000,3030;4840;22137
data,1233442800000,3030;100;22137
data,1233442800000,3030;11102;22137
data,1233442800000,3030;5363;22137
data,1233442800000,3030;2563;22138
data,1233442800000,3030;1297;22138
data,1233442800000,3030;904;22138
data,1233442800000,3030;5405;22139
data,1233442800000,3030;3029;22139
data,1233442800000,3030;424;22139
data,1233442800000,3030;10832;22139
data,1233442800000,3030;7447;22139
data,1233442800000,3030;5218;22139
data,1233442800000,3030;2857;22139
data,1233442800000,3030;10720;22140
data,1233442800000,3030;2210;22140
data,1235862000000,3030;460;22140
data,1235862000000,3030;7213;22141
data,1235862000000,3030;1792;22141
data,1235862000000,3030;11930;22141
data,1238536800000,3030;4315;22141
data,1130799600000,3030;6817;22141
data,1130799600000,3030;1024;22141
data,1130799600000,3030;1873;22141
data,1130799600000,3030;4506;22141
data,1130799600000,3030;9170;22141
data,1130799600000,3030;6999;22141
data,1130799600000,3031;4778;22142
data,1130799600000,3031;2011;22142
data,1130799600000,3031;6679;22142
data,1130799600000,3031;2013;22142
data,1130799600000,3031;90;22142
data,1130799600000,3031;98;22142
data,1130799600000,3031;10926;22142
data,1130799600000,3031;5480;22142
data,1130799600000,3031;10073;22142
data,1130799600000,3031;9428;22142
data,1130799600000,3031;5451;22142
data,1130799600000,3031;3487;22142
data,1130799600000,3031;7044;22142
data,1130799600000,3031;5538;22142
data,1130799600000,3031;1082;22142
data,1130799600000,3031;5920;22142
data,1130799600000,3032;5167;22142
data,1130799600000,3032;7771;22142
data,1130799600000,3032;7568;22142
data,1130799600000,3032;3211;22142
data,1130799600000,3032;2983;22142
data,1130799600000,3032;12053;22142
data,1130799600000,3032;4561;22142
data,1130799600000,3032;8541;22142
data,1130799600000,3032;3765;22142
data,1130799600000,3032;8276;22142
data,1130799600000,3032;298;22142
data,1133391600000,3032;1019;22142
data,1133391600000,3032;4763;22142
data,1133391600000,3032;4193;22142
data,1136070000000,3032;4415;22142
data,1136070000000,3032;7194;22142
data,1280613600000,3032;8781;22142
data,1238536800000,3032;9765;22142
data,1238536800000,3032;8864;22142
data,1246399200000,3032;10842;22142
data,1246399200000,3032;8364;22142
data,1246399200000,3032;9365;22142
data,1246399200000,3032;9793;22142
data,1246399200000,3032;10010;22142
data,1246399200000,3032;1278;22142
data,1246399200000,3032;4353;22142
data,1249077600000,3032;8481;22142
data,1251756000000,3032;1857;22142
data,1257030000000,3032;4723;22142
data,1257030000000,3032;1525;22143
data,1257030000000,3032;2646;22143
data,1257030000000,3032;7993;22143
data,1257030000000,3032;5747;22143
data,1262300400000,3032;4621;22143
data,1272664800000,3032;9407;22143
data,1272664800000,3032;1778;22143
data,1277935200000,3032;2530;22143
data,1277935200000,3033;1681;22143
data,1280613600000,3033;2580;22143
data,1283292000000,3033;8576;22143
data,1283292000000,3033;11767;22143
data,1283292000000,3033;8164;22143
data,1283292000000,3033;10309;22143
data,1283292000000,3033;1873;22143
data,1283292000000,3033;11018;22143
data,1283292000000,3033;4429;22144
data,1283292000000,3033;72;22145
data,1283292000000,3033;3941;22146
data,1283292000000,3033;5377;22147
data,1283292000000,3033;11179;22147
data,1283292000000,3033;9676;22147
data,1283292000000,3033;8495;22147
data,1283292000000,3033;1794;22148
data,1283292000000,3033;8351;22148
data,1283292000000,3033;9011;22148
data,1283292000000,3033;4424;22148
data,1283292000000,3033;3824;22148
data,1283292000000,3033;11969;22149
data,1283292000000,3033;2136;22149
data,1283292000000,3033;6912;22149
data,1283292000000,3033;6214;22149
data,1283292000000,3033;9153;22149
data,1283292000000,3033;10594;22149
data,1283292000000,3033;2287;22150
data,1283292000000,3033;11088;22150
data,1283292000000,3033;3650;22150
data,1283292000000,3033;7318;22150
data,1283292000000,3033;1884;22150
data,1283292000000,3033;4775;22151
data,1283292000000,3033;8698;22151
data,1283292000000,3033;4044;22151
data,1283292000000,3033;10411;22151
data,1283292000000,3033;4929;22152
data,1283292000000,3033;124;22152
data,1283292000000,3033;10949;22152
data,1283292000000,3033;10310;22153
data,1283292000000,3033;8503;22153
data,1285884000000,3033;10682;22153
data,1285884000000,3033;2695;22153
data,1285884000000,3033;881;22153
data,1285884000000,3033;8939;22153
data,1285884000000,3033;11848;22153
data,1285884000000,3033;1690;22154
data,1285884000000,3033;11456;22154
data,1285884000000,3033;6355;22154
data,1285884000000,3033;10597;22154
data,1285884000000,3033;478;22154
data,1285884000000,3033;8470;22154
data,1285884000000,3033;12253;22154
data,1285884000000,3033;7220;22154
data,1285884000000,3033;8705;22154
data,1285884000000,3033;7337;22154
data,1285884000000,3033;7367;22154
data,1285884000000,3033;11908;22154
data,1285884000000,3033;1505;22154
data,1285884000000,3033;5879;22154
data,1285884000000,3033;11132;22154
data,1285884000000,3033;5988;22154
data,1285884000000,3033;1748;22154
data,1285884000000,3033;10221;22154
data,1285884000000,3033;11229;22154
data,1285884000000,3033;6567;22155
data,1285884000000,3033;2893;22155
data,1285884000000,3033;1564;22155
data,1285884000000,3034;1885;22155
data,1285884000000,3034;3265;22155
data,1285884000000,3034;5860;22155
data,1285884000000,3034;10264;22156
data,1288566000000,3034;12045;22156
data,1288566000000,3034;210;22156
data,1288566000000,3034;9809;22156
data,1288566000000,3034;4506;22156
data,1288566000000,3034;11936;22156
data,1288566000000,3034;4351;22156
data,1288566000000,3034;7357;22156
data,1288566000000,3034;7144;22156
data,1288566000000,3034;4429;22157
data,1288566000000,3034;8425;22158
data,1288566000000,3034;828;22158
data,1288566000000,3034;12264;22158
data,1288566000000,3034;9999;22158
data,1288566000000,3035;11806;22158
data,1288566000000,3035;8571;22159
data,1288566000000,3036;3622;22159
data,1288566000000,3036;4408;22159
data,1288566000000,3036;7398;22160
data,1288566000000,3036;3391;22160
data,1288566000000,3036;11402;22160
data,1288566000000,3036;210;22160
data,1288566000000,3036;8892;22160
data,1288566000000,3036;8112;22160
data,1288566000000,3036;2103;22160
data,1288566000000,3036;3733;22161
data,1288566000000,3036;5051;22161
data,1291158000000,3036;67;22161
data,1291158000000,3036;7184;22162
data,1291158000000,3036;5538;22162
data,1291158000000,3036;62;22162
data,1291158000000,3036;6149;22162
data,1291158000000,3036;11600;22163
data,1291158000000,3036;3273;22163
data,1291158000000,3036;4056;22163
data,1291158000000,3036;8305;22163
data,1291158000000,3036;9083;22163
data,1291158000000,3036;2268;22164
data,1291158000000,3036;224;22164
data,1291158000000,3036;9656;22164
data,1293836400000,3036;7144;22164
data,1293836400000,3036;7364;22164
data,1293836400000,3036;8503;22164
data,1293836400000,3036;7133;22164
data,1293836400000,3036;3111;22164
data,1293836400000,3036;5423;22164
data,1293836400000,3036;4186;22165
data,1293836400000,3036;8848;22165
data,1293836400000,3036;9879;22165
data,1293836400000,3036;10858;22165
data,1293836400000,3036;12105;22165
data,1293836400000,3036;11979;22165
data,1293836400000,3036;9726;22165
data,1293836400000,3036;606;22165
data,1293836400000,3036;4928;22165
data,1293836400000,3036;6945;22165
data,1293836400000,3037;3009;22165
data,1293836400000,3037;10454;22165
data,1293836400000,3037;3095;22165
data,1293836400000,3037;12374;22165
data,1293836400000,3037;8339;22165
data,1293836400000,3037;2936;22165
data,1298934000000,3037;2228;22165
data,1298934000000,3037;7133;22165
data,1298934000000,3038;2313;22165
data,1304673784861,3038;8662;22165
data,1304673789572,3038;67;22165
data,1304673789731,3038;7023;22166
data,1304673793137,3038;8084;22166
data,1304673798531,3038;9877;22166
data,1304673798698,3038;7023;22167
data,1304673814391,3038;10744;22167
data,1304673834845,3038;7023;22168
data,1172703600000,3038;6589;22169
data,1172703600000,3038;2704;22169
data,1172703600000,3038;1285;22169
data,1172703600000,3038;670;22169
data,1172703600000,3038;910;22169
data,1172703600000,3038;4837;22169
data,1172703600000,3038;5712;22169
data,1172703600000,3038;5415;22169
data,1172703600000,3038;391;22169
data,1172703600000,3038;4637;22169
data,1172703600000,3038;163;22169
data,1172703600000,3038;4193;22169
data,1172703600000,3038;8527;22169
data,1172703600000,3038;5362;22169
data,1172703600000,3038;9625;22169
data,1172703600000,3038;7015;22169
data,1172703600000,3038;684;22169
data,1172703600000,3038;4271;22169
data,1172703600000,3038;7408;22169
data,1172703600000,3038;1953;22169
data,1172703600000,3038;10858;22169
data,1172703600000,3038;8914;22169
data,1172703600000,3038;2013;22169
data,1172703600000,3038;8430;22169
data,1172703600000,3038;2699;22170
data,1172703600000,3038;10094;22170
data,1172703600000,3038;9230;22170
data,1172703600000,3038;8450;22170
data,1172703600000,3038;1524;22170
data,1172703600000,3038;8602;22170
data,1172703600000,3038;12509;22170
data,1172703600000,3038;2121;22170
data,1172703600000,3038;10842;22170
data,1172703600000,3038;10597;22170
data,1172703600000,3038;11130;22170
data,1172703600000,3038;4710;22170
data,1172703600000,3038;698;22170
data,1172703600000,3038;6283;22170
data,1172703600000,3038;2454;22171
data,1172703600000,3038;3959;22171
data,1172703600000,3038;4211;22171
data,1172703600000,3038;2153;22171
data,1172703600000,3038;3995;22171
data,1172703600000,3038;2671;22171
data,1172703600000,3038;9079;22171
data,1172703600000,3038;9955;22171
data,1172703600000,3038;5837;22171
data,1172703600000,3038;5614;22172
data,1172703600000,3038;8374;22172
data,1172703600000,3038;6845;22172
data,1172703600000,3038;2034;22173
data,1172703600000,3038;3819;22173
data,1172703600000,3038;11065;22173
data,1172703600000,3038;5763;22173
data,1172703600000,3038;1341;22173
data,1172703600000,3038;4651;22173
data,1172703600000,3038;11499;22173
