New Run at  07/14/2017 15:39:43
, Time, RandomReward; N_LinUCBReward; 
data,1243807200000,2134;4915;18049
data,1243807200000,2134;11492;18049
data,1243807200000,2134;9406;18049
data,1243807200000,2134;1806;18050
data,1243807200000,2134;6366;18050
data,1249077600000,2134;4606;18050
data,1304668057406,2134;2236;18050
data,1254348000000,2134;3772;18050
data,1270072800000,2134;10903;18050
data,1270072800000,2134;8756;18050
data,1270072800000,2134;2115;18050
data,1272664800000,2134;9410;18050
data,1272664800000,2134;3683;18050
data,1272664800000,2134;4166;18050
data,1275343200000,2134;6803;18050
data,1275343200000,2134;11109;18050
data,1277935200000,2134;1128;18050
data,1277935200000,2135;10664;18050
data,1277935200000,2135;1284;18050
data,1277935200000,2135;4176;18050
data,1277935200000,2135;10553;18050
data,1277935200000,2135;8759;18050
data,1277935200000,2135;7733;18050
data,1277935200000,2135;9085;18050
data,1277935200000,2135;6622;18050
data,1277935200000,2135;8872;18050
data,1280613600000,2135;1926;18050
data,1280613600000,2135;1126;18050
data,1280613600000,2135;6761;18050
data,1280613600000,2135;8192;18050
data,1280613600000,2135;2018;18050
data,1280613600000,2135;6087;18050
data,1280613600000,2135;3235;18050
data,1280613600000,2135;3130;18050
data,1280613600000,2135;2346;18050
data,1280613600000,2135;12440;18050
data,1280613600000,2135;11998;18050
data,1280613600000,2135;1313;18050
data,1280613600000,2135;8589;18050
data,1280613600000,2135;7972;18050
data,1283292000000,2135;11527;18050
data,1283292000000,2135;1470;18050
data,1283292000000,2135;2106;18050
data,1283292000000,2136;11189;18050
data,1283292000000,2136;4832;18050
data,1283292000000,2136;5534;18050
data,1283292000000,2136;7414;18050
data,1283292000000,2136;7075;18050
data,1283292000000,2136;352;18050
data,1283292000000,2136;3780;18050
data,1283292000000,2136;8271;18051
data,1285884000000,2136;2616;18051
data,1285884000000,2136;4286;18052
data,1285884000000,2136;8629;18052
data,1285884000000,2136;8535;18052
data,1285884000000,2137;4637;18052
data,1285884000000,2137;9574;18052
data,1285884000000,2137;1406;18053
data,1285884000000,2137;11339;18053
data,1288566000000,2137;373;18053
data,1288566000000,2137;6038;18054
data,1288566000000,2137;4852;18055
data,1288566000000,2137;2519;18055
data,1288566000000,2137;11617;18055
data,1288566000000,2137;1804;18055
data,1288566000000,2137;1206;18055
data,1288566000000,2137;5389;18056
data,1288566000000,2137;5284;18056
data,1288566000000,2137;3111;18056
data,1288566000000,2138;3777;18056
data,1288566000000,2138;11240;18056
data,1288566000000,2138;1819;18056
data,1291158000000,2138;3101;18057
data,1291158000000,2138;3366;18057
data,1291158000000,2138;5516;18057
data,1291158000000,2138;9214;18058
data,1291158000000,2138;5178;18059
data,1291158000000,2138;11739;18059
data,1291158000000,2138;5409;18059
data,1291158000000,2139;8972;18059
data,1291158000000,2139;9315;18059
data,1291158000000,2139;4710;18059
data,1291158000000,2139;9461;18059
data,1293836400000,2139;10140;18059
data,1293836400000,2139;7115;18059
data,1293836400000,2139;1145;18059
data,1293836400000,2139;1001;18059
data,1293836400000,2139;8289;18059
data,1293836400000,2139;4852;18060
data,1293836400000,2139;3957;18060
data,1293836400000,2139;9570;18060
data,1296514800000,2139;7260;18060
data,1296514800000,2139;4210;18060
data,1296514800000,2139;2598;18060
data,1296514800000,2139;9228;18060
data,1296514800000,2139;1352;18060
data,1296514800000,2139;4584;18060
data,1296514800000,2139;3039;18060
data,1296514800000,2139;8081;18060
data,1296514800000,2139;3004;18061
data,1296514800000,2139;7173;18061
data,1296514800000,2139;12482;18061
data,1296514800000,2139;2480;18061
data,1296514800000,2139;9730;18061
data,1296514800000,2139;5575;18061
data,1296514800000,2139;3319;18061
data,1296514800000,2139;9664;18061
data,1296514800000,2139;5232;18062
data,1296514800000,2139;6575;18062
data,1296514800000,2139;2483;18063
data,1296514800000,2139;9161;18063
data,1298934000000,2139;4782;18064
data,1298934000000,2139;7225;18064
data,1298934000000,2139;6601;18064
data,1298934000000,2139;4137;18064
data,1298934000000,2140;3368;18064
data,1298934000000,2140;1530;18065
data,1298934000000,2140;7006;18065
data,1298934000000,2140;198;18065
data,1298934000000,2140;11758;18065
data,1298934000000,2140;12333;18065
data,1298934000000,2140;4547;18065
data,1298934000000,2140;12388;18065
data,1298934000000,2140;3735;18066
data,1298934000000,2140;6667;18066
data,1298934000000,2140;802;18066
data,1298934000000,2140;42;18066
data,1304931491585,2140;1621;18066
data,1304931506556,2140;2569;18066
data,1304931509503,2140;3060;18067
data,1304931510410,2140;7439;18067
data,1304931513031,2140;5232;18068
data,1304931515626,2140;7801;18068
data,1304931515618,2140;7798;18068
data,1304931517833,2140;5696;18068
data,1304931517835,2140;8717;18068
data,1304931522067,2140;6800;18068
data,1251756000000,2140;9899;18068
data,1251756000000,2140;3144;18069
data,1251756000000,2140;6137;18069
data,1251756000000,2140;9254;18069
data,1251756000000,2141;802;18070
data,1251756000000,2141;516;18071
data,1251756000000,2141;7257;18071
data,1251756000000,2141;773;18072
data,1254348000000,2141;396;18073
data,1254348000000,2142;2376;18073
data,1254348000000,2142;9476;18073
data,1254348000000,2142;899;18074
data,1254348000000,2142;786;18074
data,1254348000000,2142;3190;18074
data,1254348000000,2142;3652;18074
data,1254348000000,2142;7541;18074
data,1254348000000,2142;5814;18074
data,1254348000000,2142;8500;18074
data,1254348000000,2142;3564;18074
data,1254348000000,2142;9788;18074
data,1254348000000,2142;1104;18075
data,1254348000000,2142;5575;18075
data,1254348000000,2142;8290;18075
data,1254348000000,2142;7894;18075
data,1254348000000,2142;5810;18076
data,1254348000000,2142;3855;18076
data,1254348000000,2142;516;18077
data,1254348000000,2142;5593;18077
data,1254348000000,2142;9266;18077
data,1254348000000,2142;4630;18077
data,1254348000000,2142;516;18078
data,1254348000000,2142;323;18078
data,1254348000000,2142;1944;18078
data,1254348000000,2142;2033;18078
data,1254348000000,2142;516;18079
data,1254348000000,2142;6636;18080
data,1254348000000,2142;516;18081
data,1254348000000,2142;8534;18081
data,1254348000000,2142;3860;18081
data,1254348000000,2142;516;18082
data,1257030000000,2142;516;18083
data,1257030000000,2142;1302;18084
data,1257030000000,2142;9350;18084
data,1257030000000,2142;3144;18085
data,1257030000000,2142;10804;18085
data,1257030000000,2142;516;18086
data,1257030000000,2142;1174;18087
data,1257030000000,2142;516;18088
data,1257030000000,2142;516;18089
data,1288566000000,2142;3127;18089
data,1125525600000,2142;4202;18089
data,1125525600000,2142;4410;18089
data,1125525600000,2143;10587;18089
data,1125525600000,2143;9746;18089
data,1125525600000,2143;2067;18089
data,1125525600000,2143;1542;18089
data,1125525600000,2143;9301;18090
data,1125525600000,2143;8486;18090
data,1125525600000,2143;3432;18090
data,1125525600000,2143;3884;18090
data,1125525600000,2143;7763;18090
data,1125525600000,2143;1092;18090
data,1125525600000,2143;12030;18090
data,1125525600000,2143;10348;18090
data,1125525600000,2143;6548;18090
data,1125525600000,2143;10888;18090
data,1125525600000,2143;3566;18090
data,1125525600000,2143;7026;18091
data,1125525600000,2143;2251;18091
data,1125525600000,2143;2049;18091
data,1138748400000,2143;11515;18091
data,1141167600000,2143;4429;18091
data,1146434400000,2143;1929;18091
data,1149112800000,2143;11254;18091
data,1149112800000,2143;11701;18091
data,1149112800000,2143;9563;18091
data,1149112800000,2143;3359;18091
data,1149112800000,2143;11302;18091
data,1149112800000,2143;2583;18091
data,1154383200000,2143;2902;18091
data,1154383200000,2143;11749;18091
data,1154383200000,2143;122;18091
data,1154383200000,2143;11528;18091
data,1154383200000,2143;3282;18091
data,1154383200000,2143;4279;18091
data,1154383200000,2143;9471;18091
data,1154383200000,2143;3759;18091
data,1159653600000,2143;1218;18091
data,1167606000000,2143;6867;18091
data,1167606000000,2143;4085;18091
data,1172703600000,2143;1926;18091
data,1172703600000,2143;9560;18091
data,1172703600000,2143;8869;18091
data,1177970400000,2143;8426;18091
data,1180648800000,2143;11446;18091
data,1180648800000,2143;1352;18091
data,1180648800000,2143;2559;18091
data,1180648800000,2143;309;18091
data,1180648800000,2143;3015;18091
data,1180648800000,2143;3712;18091
data,1180648800000,2143;3396;18091
data,1180648800000,2143;12106;18091
data,1180648800000,2143;6335;18091
data,1180648800000,2143;4706;18091
data,1180648800000,2143;1352;18091
data,1180648800000,2143;11881;18091
data,1180648800000,2143;7328;18091
data,1180648800000,2144;8150;18091
data,1180648800000,2144;6588;18092
data,1180648800000,2144;5666;18092
data,1180648800000,2144;2527;18092
data,1180648800000,2144;8920;18092
data,1180648800000,2144;11782;18092
data,1180648800000,2144;1369;18092
data,1180648800000,2144;11366;18092
data,1180648800000,2144;5782;18092
data,1180648800000,2144;7391;18092
data,1183240800000,2144;4891;18092
data,1183240800000,2144;11669;18092
data,1183240800000,2144;7934;18092
data,1183240800000,2144;7197;18093
data,1183240800000,2144;6870;18093
data,1183240800000,2144;5220;18093
data,1183240800000,2144;6205;18093
data,1183240800000,2144;6551;18093
data,1183240800000,2144;9553;18093
data,1183240800000,2144;9837;18093
data,1183240800000,2144;7940;18093
data,1183240800000,2144;1313;18093
data,1183240800000,2144;6353;18093
data,1185919200000,2144;8231;18093
data,1185919200000,2144;4629;18093
data,1185919200000,2144;12213;18093
data,1185919200000,2144;9782;18093
data,1185919200000,2144;11340;18093
data,1185919200000,2144;10096;18093
data,1185919200000,2144;3065;18093
data,1185919200000,2144;5225;18093
data,1185919200000,2144;1828;18093
data,1185919200000,2145;802;18093
data,1185919200000,2145;2715;18093
data,1185919200000,2145;9586;18093
data,1185919200000,2145;4274;18093
data,1185919200000,2145;6736;18093
data,1185919200000,2145;11632;18093
data,1185919200000,2145;11785;18093
data,1185919200000,2145;18;18093
data,1185919200000,2145;5772;18093
data,1185919200000,2145;10702;18093
data,1185919200000,2145;1691;18093
data,1185919200000,2145;8566;18093
data,1185919200000,2145;4274;18093
data,1185919200000,2145;331;18093
data,1185919200000,2145;3615;18093
data,1185919200000,2145;9716;18093
data,1185919200000,2145;7115;18093
data,1185919200000,2145;6575;18093
data,1185919200000,2145;9646;18093
data,1188597600000,2145;609;18093
data,1188597600000,2145;4319;18093
data,1188597600000,2145;10683;18093
data,1188597600000,2145;10196;18093
data,1188597600000,2146;2923;18093
data,1188597600000,2146;2114;18093
data,1188597600000,2146;2362;18093
data,1191189600000,2146;8514;18093
data,1191189600000,2146;6353;18093
data,1191189600000,2146;6307;18093
data,1191189600000,2146;7801;18093
data,1191189600000,2146;6031;18093
data,1191189600000,2146;6131;18093
data,1191189600000,2146;7057;18093
data,1191189600000,2146;751;18093
data,1191189600000,2146;4907;18093
data,1193871600000,2146;1836;18093
data,1196463600000,2146;5329;18093
data,1196463600000,2146;116;18093
data,1196463600000,2146;5262;18093
data,1196463600000,2146;11128;18093
data,1204326000000,2146;12136;18093
data,1204326000000,2147;7540;18093
data,1204326000000,2147;4327;18093
data,1204326000000,2147;6580;18093
data,1204326000000,2147;210;18093
data,1204326000000,2148;802;18093
data,1204326000000,2148;10262;18093
data,1207000800000,2148;11419;18093
data,1207000800000,2148;4483;18093
data,1207000800000,2148;9574;18093
data,1207000800000,2148;9963;18093
data,1207000800000,2148;7580;18093
data,1207000800000,2148;4004;18093
data,1207000800000,2148;9586;18093
data,1207000800000,2148;11595;18093
data,1207000800000,2148;4618;18094
data,1207000800000,2148;1856;18094
data,1207000800000,2148;9634;18094
data,1207000800000,2148;4839;18095
data,1207000800000,2148;1530;18095
data,1207000800000,2148;1145;18095
data,1207000800000,2149;262;18095
data,1207000800000,2149;3483;18095
data,1207000800000,2149;10505;18095
data,1207000800000,2149;3319;18095
data,1207000800000,2149;6330;18095
data,1207000800000,2149;8481;18095
data,1207000800000,2149;2715;18095
data,1207000800000,2149;4887;18095
data,1207000800000,2149;7498;18095
data,1207000800000,2150;3432;18095
data,1207000800000,2150;11701;18095
data,1207000800000,2150;9767;18095
data,1207000800000,2150;591;18095
data,1207000800000,2150;3007;18095
data,1207000800000,2150;3175;18095
data,1207000800000,2150;10664;18095
data,1207000800000,2150;4430;18095
data,1207000800000,2150;2607;18095
data,1207000800000,2150;11411;18095
data,1207000800000,2150;1464;18095
data,1207000800000,2150;1624;18095
data,1207000800000,2150;70;18095
data,1207000800000,2150;9172;18095
data,1207000800000,2150;468;18095
data,1207000800000,2150;10646;18095
data,1207000800000,2150;10319;18095
data,1207000800000,2150;11118;18095
data,1207000800000,2150;7456;18095
data,1207000800000,2150;5714;18095
data,1207000800000,2151;12225;18095
data,1207000800000,2151;5338;18095
data,1207000800000,2151;1453;18095
data,1207000800000,2151;6907;18095
data,1207000800000,2152;1759;18095
data,1207000800000,2153;5231;18095
data,1207000800000,2153;4766;18095
data,1207000800000,2153;241;18096
data,1207000800000,2153;7763;18096
data,1207000800000,2153;7054;18096
data,1207000800000,2153;12350;18096
data,1207000800000,2153;10239;18096
data,1207000800000,2153;10129;18096
data,1207000800000,2153;1147;18096
data,1207000800000,2153;9852;18097
data,1207000800000,2154;12097;18097
data,1207000800000,2154;8231;18097
data,1207000800000,2155;5836;18097
data,1207000800000,2155;556;18097
data,1207000800000,2155;3034;18097
data,1207000800000,2155;3683;18097
data,1207000800000,2155;8294;18097
data,1207000800000,2155;11845;18097
data,1207000800000,2155;6850;18097
data,1207000800000,2155;5714;18097
data,1207000800000,2155;11262;18097
data,1207000800000,2155;695;18097
data,1207000800000,2155;4860;18097
data,1207000800000,2155;6330;18097
data,1207000800000,2155;614;18097
data,1207000800000,2155;2483;18097
data,1207000800000,2156;7921;18097
data,1207000800000,2156;7026;18098
data,1207000800000,2156;840;18098
data,1207000800000,2156;6814;18098
data,1207000800000,2156;5801;18098
data,1207000800000,2156;3033;18098
data,1207000800000,2156;834;18098
data,1207000800000,2156;2730;18098
data,1207000800000,2156;7173;18098
data,1207000800000,2156;2846;18098
data,1207000800000,2156;7054;18098
data,1207000800000,2156;8751;18098
data,1207000800000,2156;4992;18098
data,1207000800000,2156;393;18098
data,1207000800000,2156;7898;18098
data,1207000800000,2156;4810;18098
data,1207000800000,2156;614;18098
data,1209592800000,2156;9802;18098
data,1209592800000,2156;4601;18098
data,1209592800000,2157;819;18098
data,1209592800000,2157;7406;18099
data,1209592800000,2157;2927;18099
data,1209592800000,2157;8580;18099
data,1209592800000,2157;3015;18099
data,1209592800000,2157;2991;18099
data,1209592800000,2157;2018;18099
data,1209592800000,2157;2742;18099
data,1209592800000,2157;678;18099
data,1209592800000,2157;309;18099
data,1209592800000,2157;7723;18099
data,1209592800000,2157;10435;18099
data,1209592800000,2157;9905;18099
data,1209592800000,2157;8099;18099
data,1209592800000,2157;3015;18099
data,1209592800000,2157;5224;18099
data,1209592800000,2157;2982;18099
data,1209592800000,2157;110;18099
data,1209592800000,2157;10696;18099
data,1209592800000,2157;6016;18099
data,1209592800000,2157;1523;18099
data,1209592800000,2157;10485;18099
data,1209592800000,2157;6802;18099
data,1209592800000,2157;3714;18099
data,1209592800000,2157;201;18099
data,1209592800000,2157;8857;18099
data,1209592800000,2157;7397;18099
data,1209592800000,2157;12499;18099
data,1209592800000,2157;12320;18099
data,1209592800000,2157;5522;18099
data,1209592800000,2157;7472;18100
data,1209592800000,2157;3923;18100
data,1209592800000,2157;2763;18100
data,1209592800000,2157;3324;18100
data,1209592800000,2157;12477;18101
data,1209592800000,2157;6667;18101
data,1209592800000,2157;6548;18101
data,1209592800000,2157;10109;18101
data,1209592800000,2157;2855;18101
data,1209592800000,2157;8110;18101
data,1209592800000,2157;9371;18101
data,1209592800000,2157;4428;18101
data,1209592800000,2157;4551;18101
data,1209592800000,2157;1533;18101
data,1209592800000,2157;10361;18101
data,1209592800000,2157;10615;18101
data,1209592800000,2157;586;18101
data,1209592800000,2157;9653;18101
data,1209592800000,2157;2483;18101
data,1209592800000,2157;76;18101
data,1209592800000,2157;11716;18101
data,1209592800000,2157;7002;18101
data,1209592800000,2157;11657;18101
data,1209592800000,2157;3873;18101
data,1209592800000,2157;7849;18101
data,1209592800000,2157;8751;18101
data,1209592800000,2157;4231;18101
data,1209592800000,2157;471;18101
data,1209592800000,2157;5836;18101
data,1209592800000,2157;5534;18101
data,1209592800000,2157;7987;18101
data,1209592800000,2157;751;18101
data,1209592800000,2157;274;18101
data,1209592800000,2157;4531;18101
data,1209592800000,2157;2922;18101
data,1209592800000,2157;6160;18101
data,1209592800000,2157;691;18101
data,1209592800000,2157;8251;18101
data,1209592800000,2157;2662;18101
data,1209592800000,2157;4618;18102
data,1209592800000,2157;2608;18102
data,1209592800000,2157;10107;18102
data,1209592800000,2157;2182;18102
data,1209592800000,2157;3144;18103
data,1209592800000,2157;3227;18103
data,1209592800000,2158;4231;18103
data,1209592800000,2158;1352;18103
data,1209592800000,2158;5301;18104
data,1209592800000,2158;1639;18104
data,1212271200000,2158;6667;18104
data,1212271200000,2158;1539;18104
data,1212271200000,2158;713;18104
data,1212271200000,2158;1302;18104
data,1212271200000,2158;1020;18104
data,1212271200000,2158;1586;18104
data,1214863200000,2158;8156;18104
data,1214863200000,2158;3024;18104
data,1214863200000,2158;3933;18104
data,1214863200000,2158;1390;18104
data,1214863200000,2158;10624;18104
data,1214863200000,2158;63;18104
data,1220220000000,2158;6907;18104
data,1220220000000,2158;146;18104
data,1230764400000,2158;223;18104
data,1275343200000,2158;11199;18104
data,1275343200000,2158;9406;18104
data,1275343200000,2158;4091;18104
data,1275343200000,2158;8927;18104
data,1275343200000,2158;9061;18104
data,1275343200000,2158;7161;18104
data,1275343200000,2158;4744;18104
data,1275343200000,2159;10601;18104
data,1275343200000,2159;9809;18104
data,1275343200000,2159;11758;18104
data,1275343200000,2159;1352;18104
data,1275343200000,2159;8977;18104
data,1275343200000,2159;389;18104
data,1275343200000,2159;8259;18104
data,1275343200000,2159;552;18104
data,1275343200000,2159;1169;18105
data,1275343200000,2159;3483;18105
data,1275343200000,2159;6278;18105
data,1275343200000,2159;12198;18105
data,1275343200000,2159;2348;18105
data,1275343200000,2159;7378;18105
data,1275343200000,2159;5398;18105
data,1275343200000,2159;7197;18105
data,1275343200000,2159;7934;18105
data,1275343200000,2159;9028;18105
data,1275343200000,2159;1119;18105
data,1275343200000,2159;6537;18105
data,1275343200000,2159;2980;18105
data,1275343200000,2159;4853;18105
data,1275343200000,2159;4037;18105
data,1275343200000,2159;10434;18105
data,1275343200000,2159;7456;18105
data,1275343200000,2159;8903;18105
data,1275343200000,2159;12438;18105
data,1275343200000,2159;9634;18105
data,1275343200000,2159;1055;18105
data,1275343200000,2159;2681;18106
data,1275343200000,2159;3416;18106
data,1275343200000,2159;6378;18106
data,1277935200000,2159;4097;18106
data,1277935200000,2159;1674;18106
data,1277935200000,2159;6023;18106
data,1277935200000,2159;1528;18106
data,1277935200000,2159;10138;18107
data,1277935200000,2159;9333;18107
data,1277935200000,2159;11809;18108
data,1277935200000,2159;4696;18108
data,1277935200000,2159;4425;18108
data,1277935200000,2159;253;18108
data,1277935200000,2159;579;18108
data,1277935200000,2159;3294;18109
data,1277935200000,2159;4381;18109
data,1277935200000,2159;3140;18109
data,1277935200000,2159;12074;18109
data,1277935200000,2159;2386;18109
data,1277935200000,2159;11261;18109
data,1277935200000,2159;2408;18109
data,1277935200000,2159;8010;18109
data,1277935200000,2159;4392;18109
data,1277935200000,2159;9996;18109
data,1277935200000,2159;3967;18109
data,1277935200000,2159;1919;18109
data,1277935200000,2159;1919;18109
data,1277935200000,2159;4969;18109
data,1277935200000,2159;11726;18109
data,1277935200000,2159;7730;18109
data,1277935200000,2159;8896;18109
data,1277935200000,2159;11290;18109
data,1277935200000,2159;2415;18109
data,1277935200000,2159;7111;18110
data,1277935200000,2159;1168;18111
data,1277935200000,2159;7895;18111
data,1277935200000,2159;4054;18111
data,1277935200000,2160;2529;18111
data,1277935200000,2160;2213;18111
data,1277935200000,2160;8254;18111
data,1277935200000,2160;8485;18111
data,1277935200000,2160;4339;18112
data,1277935200000,2160;11593;18112
data,1280613600000,2160;7483;18113
data,1280613600000,2160;12308;18113
data,1280613600000,2160;154;18114
data,1280613600000,2160;3118;18114
data,1280613600000,2160;11586;18114
data,1280613600000,2160;11144;18115
data,1280613600000,2160;3919;18115
data,1280613600000,2160;10935;18116
data,1280613600000,2160;3687;18116
data,1283292000000,2160;2645;18117
data,1288566000000,2160;11613;18117
data,1288566000000,2160;4758;18117
data,1288566000000,2160;4969;18117
data,1298934000000,2160;1901;18118
data,1222812000000,2160;8485;18118
data,1222812000000,2160;179;18118
data,1222812000000,2160;8271;18118
data,1222812000000,2160;5202;18118
data,1222812000000,2160;6069;18118
data,1222812000000,2160;8859;18118
data,1243807200000,2160;2742;18118
data,1249077600000,2160;6447;18118
data,1249077600000,2160;2108;18118
data,1249077600000,2160;10930;18118
data,1270072800000,2160;9899;18118
data,1270072800000,2160;6050;18118
data,1270072800000,2160;2347;18118
data,1270072800000,2160;920;18118
data,1270072800000,2160;7851;18118
data,1270072800000,2160;6606;18118
data,1270072800000,2160;6803;18118
data,1270072800000,2160;42;18118
data,1270072800000,2160;6480;18118
data,1270072800000,2160;552;18118
data,1270072800000,2160;3274;18118
data,1270072800000,2160;6512;18118
data,1270072800000,2160;3453;18119
data,1270072800000,2160;8616;18119
data,1270072800000,2160;4484;18119
data,1270072800000,2160;1550;18119
data,1270072800000,2160;110;18119
data,1270072800000,2160;9234;18119
data,1270072800000,2160;5638;18119
data,1270072800000,2160;10138;18120
data,1270072800000,2160;4672;18120
data,1270072800000,2160;3234;18121
data,1270072800000,2160;5793;18121
data,1270072800000,2160;7275;18122
data,1270072800000,2161;11719;18123
data,1270072800000,2161;8649;18123
data,1270072800000,2161;3336;18124
data,1270072800000,2161;1938;18125
data,1270072800000,2161;11170;18125
data,1270072800000,2161;1919;18126
data,1270072800000,2161;11437;18127
data,1270072800000,2161;9754;18127
data,1270072800000,2161;6950;18128
data,1270072800000,2161;9354;18129
data,1270072800000,2161;12495;18129
data,1270072800000,2161;10639;18130
data,1270072800000,2161;948;18131
data,1270072800000,2161;8838;18131
data,1270072800000,2161;6161;18132
data,1270072800000,2161;12092;18132
data,1270072800000,2161;5147;18133
data,1270072800000,2161;3782;18134
data,1270072800000,2161;3489;18134
data,1270072800000,2161;7189;18135
data,1270072800000,2161;11542;18135
data,1270072800000,2161;11148;18135
data,1270072800000,2161;10351;18135
data,1270072800000,2162;8170;18136
data,1270072800000,2162;7926;18137
data,1270072800000,2162;4071;18138
data,1270072800000,2162;7811;18139
data,1270072800000,2162;5680;18139
data,1270072800000,2162;7498;18139
data,1270072800000,2162;9731;18139
data,1270072800000,2162;5544;18140
data,1270072800000,2162;9343;18141
data,1270072800000,2162;4758;18142
data,1270072800000,2162;1127;18143
data,1270072800000,2162;7166;18144
data,1270072800000,2162;6607;18145
data,1270072800000,2162;2386;18146
data,1270072800000,2162;4797;18147
data,1270072800000,2162;7160;18148
data,1270072800000,2162;4985;18149
data,1270072800000,2162;7275;18150
data,1270072800000,2162;6874;18150
data,1270072800000,2162;9376;18151
data,1270072800000,2162;51;18151
data,1270072800000,2162;8214;18152
data,1270072800000,2162;10999;18153
data,1270072800000,2162;4097;18154
data,1270072800000,2162;6432;18154
data,1270072800000,2162;9885;18155
data,1272664800000,2162;12286;18156
data,1272664800000,2162;2485;18157
data,1272664800000,2162;11754;18157
data,1272664800000,2162;10177;18157
data,1272664800000,2162;1255;18157
data,1272664800000,2162;5408;18157
data,1272664800000,2162;10182;18158
data,1272664800000,2162;9520;18158
data,1272664800000,2162;11438;18158
data,1272664800000,2162;10182;18159
data,1275343200000,2162;10943;18159
data,1275343200000,2162;6628;18159
data,1275343200000,2162;4672;18159
data,1277935200000,2162;7576;18160
data,1277935200000,2162;8266;18160
data,1277935200000,2162;7036;18161
data,1277935200000,2162;9076;18162
data,1280613600000,2162;885;18163
data,1280613600000,2162;9033;18164
data,1283292000000,2163;6500;18165
data,1283292000000,2163;6500;18166
data,1283292000000,2163;702;18167
data,1288566000000,2163;9743;18167
data,1296514800000,2163;7129;18168
data,1296514800000,2163;3462;18169
data,1304668310118,2163;5625;18169
data,1304668312707,2163;8371;18169
data,1304668312266,2163;11106;18169
data,1304668321473,2163;10446;18169
data,1172703600000,2163;4488;18169
data,1175378400000,2163;7030;18169
data,1177970400000,2163;7634;18169
data,1177970400000,2163;11967;18169
data,1177970400000,2163;9899;18169
data,1180648800000,2164;8324;18169
data,1180648800000,2164;9077;18169
data,1180648800000,2164;1352;18169
data,1183240800000,2164;6188;18169
data,1183240800000,2164;7197;18169
data,1185919200000,2164;5575;18169
data,1185919200000,2164;2724;18169
data,1185919200000,2164;11162;18169
data,1185919200000,2164;151;18169
data,1185919200000,2164;10776;18169
data,1185919200000,2164;390;18169
data,1188597600000,2164;8884;18169
data,1191189600000,2164;1927;18169
data,1209592800000,2164;2627;18169
data,1212271200000,2164;5578;18169
data,1212271200000,2164;5994;18169
data,1214863200000,2164;8048;18169
data,1214863200000,2164;6604;18169
data,1214863200000,2164;1627;18169
data,1214863200000,2164;8454;18169
data,1214863200000,2164;3475;18169
data,1214863200000,2164;3409;18169
data,1214863200000,2164;10147;18169
data,1214863200000,2164;11262;18169
data,1217541600000,2164;11638;18169
data,1217541600000,2164;8092;18169
data,1217541600000,2164;5720;18169
data,1217541600000,2164;2081;18169
data,1235862000000,2164;10963;18169
data,1235862000000,2164;7167;18169
data,1238536800000,2164;11285;18169
data,1238536800000,2164;6939;18169
data,1243807200000,2164;7671;18169
data,1243807200000,2164;9271;18169
data,1243807200000,2164;3101;18169
data,1243807200000,2164;10822;18170
data,1243807200000,2164;9597;18171
data,1246399200000,2164;12026;18172
data,1246399200000,2164;11351;18172
data,1246399200000,2164;5460;18173
data,1246399200000,2164;9690;18174
data,1246399200000,2164;12213;18174
data,1246399200000,2164;10668;18174
data,1249077600000,2164;9819;18174
data,1249077600000,2164;4914;18174
data,1277935200000,2164;2943;18174
data,1277935200000,2164;1691;18174
data,1277935200000,2164;2238;18174
data,1277935200000,2164;10383;18174
data,1277935200000,2164;1092;18174
data,1277935200000,2164;528;18174
data,1277935200000,2164;8259;18175
data,1280613600000,2164;11899;18175
data,1280613600000,2164;9661;18175
data,1285884000000,2164;2953;18175
data,1288566000000,2164;4972;18175
data,1288566000000,2164;7744;18175
data,1288566000000,2164;12239;18175
data,1304668337282,2164;8973;18175
data,1164927600000,2164;11582;18175
data,1164927600000,2164;2582;18175
data,1170284400000,2164;11792;18175
data,1172703600000,2164;4619;18175
data,1175378400000,2165;1422;18175
data,1201820400000,2165;11419;18175
data,1207000800000,2165;11746;18175
data,1207000800000,2165;4218;18175
data,1207000800000,2165;12209;18175
data,1207000800000,2166;2329;18175
data,1207000800000,2166;7987;18175
data,1207000800000,2166;2109;18176
data,1207000800000,2166;8567;18176
data,1207000800000,2166;10138;18177
data,1207000800000,2166;1312;18177
data,1207000800000,2167;7644;18178
data,1207000800000,2167;4852;18178
data,1207000800000,2167;569;18178
data,1207000800000,2167;8665;18179
data,1207000800000,2167;9119;18179
data,1207000800000,2167;3190;18179
data,1207000800000,2167;10999;18180
data,1207000800000,2167;7160;18181
data,1207000800000,2167;7127;18181
data,1207000800000,2167;923;18181
data,1207000800000,2167;154;18181
data,1207000800000,2167;2109;18182
data,1207000800000,2167;2109;18183
data,1207000800000,2167;6890;18183
data,1207000800000,2167;8371;18183
data,1207000800000,2167;1654;18184
data,1207000800000,2167;294;18185
data,1209592800000,2167;5891;18186
data,1209592800000,2167;3294;18187
data,1209592800000,2167;3974;18187
data,1209592800000,2167;1959;18188
data,1209592800000,2167;3893;18189
data,1222812000000,2167;1420;18190
data,1222812000000,2167;1654;18191
data,1222812000000,2167;1654;18192
data,1222812000000,2167;1420;18193
data,1228086000000,2167;3228;18193
data,1241128800000,2167;3325;18193
data,1241128800000,2167;10740;18193
data,1241128800000,2167;1420;18194
data,1241128800000,2167;2382;18194
