New Run at  07/14/2017 15:42:10
, Time, RandomReward; Master_ActiveReward; 
data,1241128800000,2640;41;19989
data,1241128800000,2640;942;19989
data,1241128800000,2640;2864;19989
data,1241128800000,2640;8566;19989
data,1241128800000,2640;892;19989
data,1241128800000,2640;860;19989
data,1241128800000,2640;1171;19989
data,1241128800000,2640;10233;19989
data,1241128800000,2640;2864;19989
data,1241128800000,2640;292;19989
data,1241128800000,2640;10320;19989
data,1241128800000,2640;11124;19989
data,1241128800000,2640;3163;19989
data,1241128800000,2640;11149;19989
data,1241128800000,2640;12201;19989
data,1241128800000,2640;12508;19989
data,1241128800000,2640;3321;19989
data,1241128800000,2640;8361;19989
data,1241128800000,2640;7218;19989
data,1241128800000,2640;8903;19989
data,1241128800000,2640;1154;19989
data,1241128800000,2640;7991;19989
data,1241128800000,2640;28;19989
data,1241128800000,2640;9406;19989
data,1241128800000,2640;3277;19989
data,1241128800000,2640;1154;19989
data,1241128800000,2640;8704;19989
data,1241128800000,2640;10564;19989
data,1241128800000,2640;3811;19989
data,1241128800000,2640;3274;19989
data,1241128800000,2640;468;19990
data,1241128800000,2640;614;19990
data,1241128800000,2640;12070;19990
data,1241128800000,2640;9846;19990
data,1241128800000,2640;6636;19990
data,1241128800000,2641;1083;19991
data,1241128800000,2641;11095;19991
data,1241128800000,2641;4933;19992
data,1241128800000,2641;7364;19992
data,1241128800000,2641;3373;19992
data,1241128800000,2641;7737;19992
data,1241128800000,2641;2529;19992
data,1241128800000,2641;11582;19992
data,1241128800000,2641;7062;19992
data,1241128800000,2641;9837;19992
data,1241128800000,2641;2093;19992
data,1241128800000,2641;7666;19993
data,1241128800000,2641;1920;19993
data,1241128800000,2641;11535;19994
data,1241128800000,2641;587;19994
data,1241128800000,2641;10601;19994
data,1241128800000,2641;2789;19994
data,1241128800000,2641;7239;19994
data,1241128800000,2641;1315;19994
data,1241128800000,2641;10337;19994
data,1241128800000,2641;3233;19994
data,1241128800000,2641;8178;19994
data,1241128800000,2641;7854;19995
data,1241128800000,2641;21;19995
data,1241128800000,2641;5894;19995
data,1241128800000,2641;2236;19995
data,1241128800000,2642;1126;19995
data,1241128800000,2642;5735;19995
data,1241128800000,2642;8943;19995
data,1241128800000,2642;7758;19995
data,1241128800000,2642;773;19996
data,1241128800000,2642;4021;19997
data,1241128800000,2642;11490;19997
data,1241128800000,2642;5055;19997
data,1241128800000,2642;899;19997
data,1241128800000,2642;243;19997
data,1241128800000,2642;7456;19997
data,1241128800000,2642;3201;19997
data,1241128800000,2642;2801;19997
data,1241128800000,2643;9538;19997
data,1241128800000,2643;1197;19998
data,1241128800000,2643;4267;19998
data,1241128800000,2643;6371;19999
data,1241128800000,2643;647;19999
data,1241128800000,2643;2317;19999
data,1241128800000,2643;11390;20000
data,1241128800000,2643;21;20000
data,1241128800000,2643;9714;20001
data,1241128800000,2643;12201;20001
data,1241128800000,2643;8164;20001
data,1241128800000,2643;1614;20001
data,1241128800000,2643;3283;20001
data,1241128800000,2643;9178;20001
data,1241128800000,2643;11519;20001
data,1241128800000,2643;653;20001
data,1241128800000,2643;155;20001
data,1241128800000,2643;586;20001
data,1241128800000,2643;3475;20001
data,1241128800000,2643;7454;20001
data,1241128800000,2643;10372;20002
data,1241128800000,2643;2165;20002
data,1241128800000,2643;6340;20002
data,1241128800000,2644;12104;20002
data,1241128800000,2644;1474;20002
data,1241128800000,2644;10899;20002
data,1241128800000,2644;410;20002
data,1241128800000,2644;7264;20002
data,1241128800000,2644;1843;20002
data,1241128800000,2644;11040;20002
data,1241128800000,2644;10181;20002
data,1241128800000,2644;8081;20002
data,1241128800000,2644;12201;20002
data,1241128800000,2644;984;20002
data,1241128800000,2644;4319;20002
data,1241128800000,2644;8460;20002
data,1241128800000,2644;7593;20003
data,1241128800000,2644;799;20003
data,1241128800000,2644;12050;20003
data,1241128800000,2644;7987;20003
data,1241128800000,2644;11466;20003
data,1241128800000,2644;5427;20003
data,1241128800000,2644;11038;20003
data,1241128800000,2644;5161;20003
data,1241128800000,2644;11016;20003
data,1241128800000,2644;5187;20004
data,1241128800000,2644;5821;20004
data,1243807200000,2644;2739;20004
data,1243807200000,2644;12412;20004
data,1243807200000,2644;323;20004
data,1243807200000,2644;6907;20004
data,1264978800000,2644;2322;20004
data,1264978800000,2644;7515;20004
data,1267398000000,2644;4461;20004
data,1267398000000,2644;7144;20005
data,1267398000000,2644;7373;20005
data,1267398000000,2644;4931;20005
data,1267398000000,2644;12466;20005
data,1267398000000,2644;7409;20006
data,1267398000000,2644;8751;20006
data,1267398000000,2644;1284;20006
data,1267398000000,2644;1213;20006
data,1267398000000,2644;3838;20007
data,1267398000000,2644;6644;20008
data,1267398000000,2644;11791;20009
data,1270072800000,2644;5740;20010
data,1270072800000,2644;12010;20010
data,1270072800000,2644;11535;20011
data,1270072800000,2644;6053;20011
data,1270072800000,2644;3792;20011
data,1270072800000,2644;7593;20012
data,1270072800000,2644;6335;20013
data,1270072800000,2644;7925;20013
data,1270072800000,2644;10484;20013
data,1270072800000,2644;2136;20014
data,1270072800000,2645;6034;20015
data,1270072800000,2645;1518;20015
data,1270072800000,2645;11906;20016
data,1270072800000,2645;3235;20016
data,1270072800000,2645;6995;20016
data,1270072800000,2645;7378;20017
data,1270072800000,2645;684;20018
data,1270072800000,2645;6837;20018
data,1270072800000,2645;5781;20018
data,1270072800000,2645;7603;20018
data,1270072800000,2645;11642;20019
data,1270072800000,2645;5897;20020
data,1272664800000,2645;9798;20020
data,1272664800000,2645;6073;20020
data,1272664800000,2645;2871;20020
data,1272664800000,2645;5105;20020
data,1272664800000,2645;2730;20020
data,1272664800000,2645;10114;20021
data,1272664800000,2645;8370;20021
data,1272664800000,2645;11201;20021
data,1272664800000,2645;8272;20022
data,1275343200000,2645;4739;20022
data,1275343200000,2645;10287;20022
data,1275343200000,2645;3652;20023
data,1275343200000,2645;3751;20024
data,1275343200000,2645;11016;20024
data,1275343200000,2645;10799;20025
data,1277935200000,2645;3327;20025
data,1277935200000,2645;1604;20025
data,1277935200000,2645;2662;20025
data,1280613600000,2645;11323;20025
data,1280613600000,2645;2122;20026
data,1280613600000,2645;514;20026
data,1285884000000,2645;11260;20026
data,1288566000000,2645;4454;20027
data,1288566000000,2645;566;20027
data,1296514800000,2645;11124;20027
data,1204326000000,2645;6212;20027
data,1204326000000,2645;777;20027
data,1204326000000,2645;10600;20027
data,1204326000000,2645;10042;20027
data,1204326000000,2646;7566;20028
data,1204326000000,2646;7594;20028
data,1204326000000,2646;11713;20028
data,1204326000000,2646;10779;20028
data,1204326000000,2646;8559;20028
data,1204326000000,2646;5897;20028
data,1204326000000,2646;4434;20028
data,1204326000000,2646;3190;20028
data,1207000800000,2646;9005;20028
data,1207000800000,2646;2251;20028
data,1207000800000,2646;10233;20028
data,1207000800000,2646;1211;20028
data,1207000800000,2646;2350;20028
data,1207000800000,2646;3003;20028
data,1207000800000,2646;5365;20028
data,1207000800000,2646;3430;20028
data,1207000800000,2646;4097;20028
data,1207000800000,2646;6909;20028
data,1207000800000,2646;653;20028
data,1207000800000,2646;8363;20029
data,1207000800000,2646;10829;20029
data,1207000800000,2646;7771;20029
data,1207000800000,2646;7144;20029
data,1207000800000,2646;359;20029
data,1207000800000,2646;8417;20029
data,1207000800000,2646;867;20029
data,1207000800000,2646;2196;20029
data,1207000800000,2646;7588;20029
data,1207000800000,2646;7096;20029
data,1207000800000,2646;8510;20030
data,1209592800000,2647;11091;20030
data,1209592800000,2647;5785;20030
data,1209592800000,2647;10107;20030
data,1209592800000,2647;4685;20030
data,1209592800000,2647;2126;20030
data,1209592800000,2647;4660;20030
data,1209592800000,2647;3235;20030
data,1209592800000,2647;575;20031
data,1212271200000,2647;1942;20031
data,1212271200000,2647;3880;20031
data,1212271200000,2647;11047;20031
data,1212271200000,2647;1150;20031
data,1212271200000,2647;9479;20031
data,1212271200000,2647;2478;20031
data,1212271200000,2647;9324;20031
data,1212271200000,2647;8375;20032
data,1212271200000,2647;698;20032
data,1212271200000,2647;11527;20032
data,1212271200000,2648;7775;20032
data,1212271200000,2648;3902;20032
data,1212271200000,2648;6950;20033
data,1212271200000,2648;10999;20033
data,1212271200000,2648;8959;20033
data,1212271200000,2648;5424;20033
data,1212271200000,2648;1928;20033
data,1212271200000,2648;899;20034
data,1212271200000,2648;4098;20034
data,1212271200000,2648;773;20035
data,1212271200000,2648;6837;20035
data,1212271200000,2648;10512;20035
data,1212271200000,2648;802;20036
data,1212271200000,2648;4430;20036
data,1214863200000,2648;8500;20036
data,1214863200000,2648;6282;20036
data,1214863200000,2648;12291;20036
data,1214863200000,2648;2951;20036
data,1214863200000,2648;7853;20036
data,1214863200000,2649;4933;20037
data,1214863200000,2649;4105;20037
data,1214863200000,2649;6636;20038
data,1214863200000,2649;5895;20038
data,1214863200000,2649;2990;20038
data,1214863200000,2649;1920;20038
data,1214863200000,2649;12031;20039
data,1214863200000,2649;4794;20039
data,1214863200000,2649;9764;20039
data,1214863200000,2649;3512;20039
data,1214863200000,2649;5836;20039
data,1214863200000,2649;5340;20039
data,1217541600000,2649;4056;20039
data,1217541600000,2649;4100;20039
data,1217541600000,2649;3466;20040
data,1217541600000,2649;10430;20040
data,1217541600000,2649;9485;20041
data,1217541600000,2649;2871;20041
data,1217541600000,2649;1870;20042
data,1217541600000,2649;6791;20042
data,1220220000000,2649;2251;20042
data,1220220000000,2649;8517;20042
data,1220220000000,2649;10088;20042
data,1220220000000,2649;2251;20042
data,1220220000000,2649;10656;20042
data,1220220000000,2649;6979;20042
data,1220220000000,2649;5814;20042
data,1220220000000,2649;2603;20042
data,1220220000000,2649;7771;20042
data,1220220000000,2649;2818;20043
data,1220220000000,2649;5455;20043
data,1220220000000,2649;4737;20043
data,1220220000000,2649;11144;20044
data,1222812000000,2649;294;20045
data,1222812000000,2649;2681;20046
data,1222812000000,2649;7886;20046
data,1222812000000,2649;8462;20047
data,1222812000000,2649;4915;20048
data,1222812000000,2649;9406;20048
data,1222812000000,2649;9646;20049
data,1222812000000,2649;9502;20049
data,1222812000000,2649;4919;20049
data,1222812000000,2649;7160;20050
data,1222812000000,2649;2656;20050
data,1222812000000,2649;7232;20050
data,1222812000000,2649;1139;20050
data,1222812000000,2649;11492;20050
data,1222812000000,2649;2117;20050
data,1222812000000,2649;1758;20050
data,1222812000000,2649;7257;20050
data,1222812000000,2649;3887;20050
data,1222812000000,2649;154;20051
data,1222812000000,2649;1533;20051
data,1225494000000,2649;8517;20051
data,1225494000000,2649;8665;20052
data,1225494000000,2649;9226;20053
data,1257030000000,2649;2241;20053
data,1257030000000,2649;297;20053
data,1257030000000,2649;5767;20053
data,1257030000000,2649;4419;20053
data,1257030000000,2649;6661;20053
data,1257030000000,2649;9763;20053
data,1257030000000,2649;2377;20053
data,1257030000000,2649;4339;20054
data,1257030000000,2649;2373;20054
data,1257030000000,2649;8770;20054
data,1257030000000,2649;9471;20054
data,1257030000000,2649;11578;20054
data,1257030000000,2649;4886;20054
data,1257030000000,2649;4545;20055
data,1257030000000,2649;2077;20056
data,1257030000000,2650;6814;20056
data,1257030000000,2650;2360;20056
data,1257030000000,2650;413;20056
data,1257030000000,2650;10613;20056
data,1259622000000,2650;4275;20057
data,1259622000000,2650;9159;20057
data,1262300400000,2650;2413;20057
data,1264978800000,2650;3261;20057
data,1280613600000,2650;1144;20057
data,1280613600000,2650;1851;20057
data,1280613600000,2650;4888;20057
data,1280613600000,2650;7775;20057
data,1280613600000,2650;6491;20057
data,1280613600000,2650;2136;20057
data,1283292000000,2650;1813;20057
data,1283292000000,2650;4160;20057
data,1285884000000,2650;9415;20057
data,1285884000000,2650;2888;20057
data,1285884000000,2650;2584;20057
data,1285884000000,2650;1703;20057
data,1285884000000,2650;4933;20057
data,1285884000000,2650;10254;20057
data,1285884000000,2650;669;20057
data,1285884000000,2650;6943;20058
data,1285884000000,2650;11537;20058
data,1285884000000,2650;543;20058
data,1285884000000,2650;2426;20058
data,1288566000000,2650;10798;20058
data,1288566000000,2650;9725;20058
data,1288566000000,2650;2014;20058
data,1288566000000,2650;2675;20058
data,1288566000000,2650;11844;20058
data,1288566000000,2650;3099;20058
data,1288566000000,2651;2220;20058
data,1288566000000,2651;1236;20059
data,1288566000000,2651;1464;20059
data,1291158000000,2651;9422;20059
data,1291158000000,2651;923;20059
data,1291158000000,2651;1467;20059
data,1291158000000,2651;1147;20059
data,1291158000000,2651;5801;20059
data,1291158000000,2651;4575;20059
data,1291158000000,2651;8816;20059
data,1293836400000,2651;10900;20059
data,1293836400000,2651;12416;20059
data,1293836400000,2651;156;20059
data,1293836400000,2651;3320;20059
data,1293836400000,2651;11657;20059
data,1293836400000,2651;552;20059
data,1293836400000,2651;149;20059
data,1293836400000,2651;1211;20059
data,1293836400000,2651;2775;20059
data,1293836400000,2651;3479;20059
data,1293836400000,2651;993;20059
data,1296514800000,2651;10587;20059
data,1296514800000,2651;5720;20059
data,1298934000000,2651;2608;20059
data,1304935236291,2651;6561;20059
data,1304935238706,2651;8736;20059
data,1304935240449,2652;2989;20059
data,1159653600000,2652;1518;20059
data,1162335600000,2653;2127;20059
data,1162335600000,2653;2974;20059
data,1162335600000,2653;3179;20059
data,1167606000000,2653;7971;20059
data,1172703600000,2654;9450;20059
data,1177970400000,2654;5264;20059
data,1177970400000,2655;4796;20059
data,1185919200000,2655;3371;20059
data,1185919200000,2655;7865;20059
data,1185919200000,2655;7574;20059
data,1185919200000,2655;7970;20059
data,1185919200000,2655;5986;20059
data,1185919200000,2655;4271;20059
data,1188597600000,2655;6325;20059
data,1188597600000,2655;11206;20059
data,1188597600000,2655;8073;20059
data,1188597600000,2655;5486;20059
data,1188597600000,2656;2629;20059
data,1188597600000,2656;7567;20059
data,1188597600000,2656;7498;20059
data,1188597600000,2656;11240;20059
data,1191189600000,2656;4747;20059
data,1191189600000,2656;2312;20060
data,1191189600000,2656;7219;20060
data,1191189600000,2656;2010;20060
data,1191189600000,2656;11819;20060
data,1191189600000,2656;11719;20060
data,1191189600000,2656;2608;20060
data,1191189600000,2656;6984;20060
data,1191189600000,2656;2671;20060
data,1191189600000,2656;4681;20060
data,1191189600000,2656;7174;20060
data,1191189600000,2656;1630;20060
data,1191189600000,2656;6660;20060
data,1193871600000,2656;5756;20060
data,1193871600000,2656;1060;20060
data,1196463600000,2656;5124;20060
data,1196463600000,2656;4271;20060
data,1196463600000,2656;10320;20060
data,1199142000000,2656;5051;20060
data,1199142000000,2656;3334;20060
data,1199142000000,2656;7672;20060
data,1199142000000,2656;5079;20060
data,1201820400000,2656;4637;20060
data,1201820400000,2656;6510;20060
data,1204326000000,2656;8293;20060
data,1209592800000,2656;8952;20060
data,1225494000000,2656;17;20060
data,1238536800000,2656;792;20060
data,1270072800000,2656;5727;20060
data,1283292000000,2656;10999;20061
data,1283292000000,2656;8640;20061
data,1283292000000,2657;5986;20061
data,1283292000000,2657;7533;20062
data,1283292000000,2657;2645;20063
data,1283292000000,2657;5934;20063
data,1283292000000,2657;300;20063
data,1283292000000,2658;11965;20063
data,1283292000000,2658;10348;20063
data,1283292000000,2658;9091;20063
data,1283292000000,2658;4963;20064
data,1283292000000,2658;3151;20064
data,1283292000000,2658;3540;20065
data,1283292000000,2658;10401;20065
data,1283292000000,2658;8419;20065
data,1283292000000,2658;7771;20065
data,1283292000000,2658;10414;20065
data,1283292000000,2658;8148;20065
data,1283292000000,2658;8448;20065
data,1283292000000,2658;6272;20066
data,1283292000000,2658;2681;20067
data,1283292000000,2658;8535;20067
data,1283292000000,2658;4972;20068
data,1283292000000,2658;7149;20069
data,1283292000000,2658;766;20070
data,1283292000000,2658;154;20071
data,1283292000000,2658;6504;20072
data,1283292000000,2658;1952;20072
data,1283292000000,2658;10650;20073
data,1283292000000,2658;9685;20074
data,1283292000000,2658;6449;20075
data,1283292000000,2658;10813;20075
data,1283292000000,2658;4969;20075
data,1283292000000,2658;2496;20075
data,1283292000000,2659;3893;20076
data,1283292000000,2659;366;20076
data,1283292000000,2659;10197;20076
data,1283292000000,2659;4852;20076
data,1283292000000,2659;6067;20077
data,1283292000000,2659;11039;20077
data,1283292000000,2659;5876;20077
data,1283292000000,2659;1221;20077
data,1283292000000,2659;4339;20078
data,1283292000000,2659;11057;20078
data,1283292000000,2659;9091;20078
data,1283292000000,2659;8936;20079
data,1283292000000,2659;4668;20080
data,1283292000000,2659;6702;20081
data,1283292000000,2659;4094;20081
data,1283292000000,2659;4478;20081
data,1283292000000,2659;5846;20082
data,1283292000000,2659;11062;20082
data,1283292000000,2659;527;20083
data,1283292000000,2659;8203;20083
data,1283292000000,2659;7356;20083
data,1283292000000,2659;1806;20083
data,1283292000000,2659;6874;20084
data,1283292000000,2659;1168;20085
data,1283292000000,2659;1149;20085
data,1283292000000,2659;2706;20085
data,1283292000000,2659;8783;20086
data,1283292000000,2659;6470;20087
data,1283292000000,2659;7483;20088
data,1283292000000,2659;3557;20088
data,1283292000000,2659;8382;20088
data,1283292000000,2659;10885;20089
data,1283292000000,2659;11589;20089
data,1283292000000,2659;12505;20089
data,1283292000000,2659;111;20089
data,1283292000000,2659;7111;20090
data,1283292000000,2659;3915;20090
data,1283292000000,2659;4915;20091
data,1283292000000,2659;11144;20092
data,1283292000000,2659;2705;20092
data,1283292000000,2659;948;20092
data,1283292000000,2659;12097;20093
data,1283292000000,2659;10864;20093
data,1283292000000,2659;6863;20094
data,1283292000000,2659;7160;20095
data,1283292000000,2659;8521;20095
data,1283292000000,2659;2430;20095
data,1283292000000,2659;483;20096
data,1283292000000,2659;294;20097
data,1283292000000,2659;731;20097
data,1283292000000,2659;11913;20098
data,1283292000000,2659;7232;20098
data,1283292000000,2659;729;20099
data,1283292000000,2659;2534;20099
data,1288566000000,2659;824;20099
data,1222812000000,2659;5047;20099
data,1222812000000,2659;7441;20099
data,1222812000000,2659;9020;20099
data,1222812000000,2659;4085;20099
data,1222812000000,2659;6042;20099
data,1222812000000,2659;11285;20099
data,1222812000000,2659;10384;20099
data,1222812000000,2659;7252;20099
data,1222812000000,2659;8562;20099
data,1222812000000,2659;3154;20099
data,1222812000000,2659;3676;20099
data,1222812000000,2659;1927;20099
data,1222812000000,2659;3885;20099
data,1222812000000,2659;12435;20099
data,1222812000000,2659;684;20099
data,1222812000000,2659;6907;20100
data,1222812000000,2659;8362;20100
data,1222812000000,2659;10656;20100
data,1225494000000,2659;1853;20100
data,1225494000000,2659;8716;20100
data,1225494000000,2659;3874;20100
data,1225494000000,2659;4215;20100
data,1225494000000,2659;12063;20100
data,1225494000000,2659;3274;20100
data,1225494000000,2659;10890;20100
data,1225494000000,2659;9683;20100
data,1225494000000,2659;8104;20100
data,1228086000000,2659;11519;20100
data,1228086000000,2659;11175;20100
data,1228086000000,2659;11984;20100
data,1228086000000,2659;9157;20100
data,1228086000000,2659;3537;20100
data,1228086000000,2659;5941;20100
data,1228086000000,2659;6277;20100
data,1228086000000,2659;4319;20100
data,1228086000000,2659;2717;20100
data,1228086000000,2659;4043;20100
data,1228086000000,2659;6537;20101
data,1228086000000,2659;4581;20101
data,1228086000000,2659;8191;20101
data,1228086000000,2659;9784;20101
data,1228086000000,2659;10000;20101
data,1228086000000,2659;4732;20102
data,1228086000000,2659;4436;20103
data,1228086000000,2659;3389;20104
data,1228086000000,2659;5658;20105
data,1228086000000,2659;4475;20106
data,1228086000000,2659;2521;20107
data,1228086000000,2659;6740;20107
data,1228086000000,2659;658;20107
data,1228086000000,2659;6139;20107
data,1228086000000,2659;4234;20107
data,1228086000000,2659;7459;20107
data,1228086000000,2659;2286;20107
data,1228086000000,2659;6139;20107
data,1228086000000,2659;1696;20108
data,1228086000000,2659;1813;20109
data,1228086000000,2659;9295;20110
data,1228086000000,2659;7226;20110
data,1228086000000,2659;8020;20110
data,1228086000000,2659;4439;20110
data,1230764400000,2659;3154;20110
data,1230764400000,2659;9253;20110
data,1230764400000,2659;8973;20110
data,1230764400000,2659;825;20110
data,1230764400000,2659;10196;20110
data,1230764400000,2659;8790;20110
data,1233442800000,2659;4458;20111
data,1233442800000,2659;1696;20112
data,1233442800000,2659;5203;20112
data,1233442800000,2659;12301;20112
data,1235862000000,2659;5361;20113
data,1235862000000,2659;4344;20113
data,1235862000000,2659;1767;20113
data,1235862000000,2659;2093;20113
data,1235862000000,2659;9978;20113
data,1235862000000,2659;5069;20113
data,1235862000000,2659;5225;20113
data,1238536800000,2659;4079;20113
data,1238536800000,2659;4495;20113
data,1238536800000,2659;11812;20113
data,1238536800000,2659;10859;20113
data,1238536800000,2659;7548;20114
data,1241128800000,2659;2724;20114
data,1241128800000,2660;901;20114
data,1243807200000,2660;3500;20114
data,1249077600000,2660;306;20114
data,1259622000000,2660;4475;20115
data,1233442800000,2660;7111;20115
data,1249077600000,2660;8814;20115
data,1249077600000,2660;5425;20115
data,1249077600000,2660;11561;20115
data,1249077600000,2660;7733;20115
data,1249077600000,2660;9909;20115
data,1249077600000,2660;1169;20115
data,1249077600000,2660;1674;20115
data,1249077600000,2660;7774;20115
data,1249077600000,2660;8497;20115
data,1249077600000,2660;6348;20115
data,1249077600000,2660;6206;20115
data,1249077600000,2660;5988;20115
data,1251756000000,2660;3674;20115
data,1275343200000,2660;10659;20115
data,1275343200000,2660;11063;20115
data,1275343200000,2660;2670;20115
data,1280613600000,2660;8361;20115
data,1280613600000,2660;3440;20115
data,1280613600000,2660;7426;20115
data,1280613600000,2660;1149;20115
data,1288566000000,2661;4163;20115
data,1288566000000,2661;12122;20115
data,1288566000000,2661;7256;20115
data,1288566000000,2661;8950;20115
data,1288566000000,2661;7382;20115
data,1291158000000,2661;4896;20115
data,1291158000000,2661;4630;20115
data,1291158000000,2661;9754;20115
data,1291158000000,2661;10678;20115
data,1291158000000,2661;1798;20115
data,1291158000000,2661;2266;20116
data,1291158000000,2661;8989;20117
data,1291158000000,2661;201;20117
data,1291158000000,2661;11460;20117
data,1291158000000,2661;11416;20117
data,1291158000000,2661;1543;20118
data,1291158000000,2661;5054;20119
data,1291158000000,2661;7467;20119
data,1291158000000,2661;9367;20119
data,1291158000000,2661;10303;20119
data,1291158000000,2661;5251;20119
data,1291158000000,2661;6866;20119
data,1291158000000,2661;985;20119
data,1291158000000,2661;3772;20119
data,1291158000000,2661;1564;20120
data,1291158000000,2661;7664;20120
data,1291158000000,2661;11352;20120
data,1291158000000,2661;2077;20120
data,1291158000000,2661;5630;20120
data,1291158000000,2661;2991;20120
data,1291158000000,2661;3696;20120
data,1291158000000,2661;3729;20120
data,1291158000000,2661;3547;20120
data,1291158000000,2661;10288;20120
data,1291158000000,2661;10156;20120
data,1291158000000,2661;9654;20120
data,1293836400000,2661;9081;20120
data,1293836400000,2661;9479;20120
data,1293836400000,2661;6644;20120
data,1293836400000,2661;3190;20120
data,1293836400000,2661;2420;20120
data,1293836400000,2661;7544;20120
data,1293836400000,2661;10734;20120
data,1293836400000,2661;2159;20120
data,1296514800000,2661;10167;20120
data,1296514800000,2661;6242;20120
data,1296514800000,2661;678;20120
data,1296514800000,2662;96;20120
data,1296514800000,2662;6997;20120
data,1296514800000,2662;9190;20120
data,1296514800000,2662;3848;20120
data,1296514800000,2662;6227;20120
data,1296514800000,2662;3133;20120
data,1296514800000,2662;1949;20120
data,1296514800000,2662;5436;20120
data,1296514800000,2662;11941;20120
data,1296514800000,2662;9702;20120
data,1296514800000,2662;1851;20120
data,1298934000000,2662;355;20120
data,1298934000000,2662;8717;20120
data,1298934000000,2662;5213;20120
data,1298934000000,2662;4415;20120
data,1304674994515,2662;9002;20120
data,1214863200000,2662;9465;20120
data,1214863200000,2662;6470;20121
data,1214863200000,2662;9685;20122
data,1214863200000,2662;294;20123
data,1214863200000,2662;8126;20123
data,1214863200000,2662;6504;20124
data,1214863200000,2662;8640;20125
data,1214863200000,2662;4978;20125
data,1214863200000,2662;8863;20126
data,1214863200000,2662;5874;20126
data,1214863200000,2662;10331;20127
data,1214863200000,2662;8079;20127
data,1214863200000,2662;2645;20128
data,1214863200000,2662;3;20128
data,1214863200000,2662;10288;20128
data,1214863200000,2662;10437;20129
data,1214863200000,2662;11110;20129
data,1214863200000,2662;8794;20129
data,1214863200000,2662;769;20129
data,1214863200000,2662;9091;20129
data,1214863200000,2662;6739;20129
data,1214863200000,2662;5876;20129
data,1225494000000,2662;8863;20130
data,1225494000000,2662;12122;20130
data,1228086000000,2663;4969;20130
data,1233442800000,2663;5836;20130
data,1235862000000,2663;12074;20130
data,1235862000000,2663;8863;20131
data,1235862000000,2663;7160;20132
data,1235862000000,2663;7160;20133
data,1235862000000,2663;4890;20134
data,1235862000000,2663;9685;20135
data,1235862000000,2663;1285;20135
data,1238536800000,2663;5378;20135
data,1238536800000,2663;778;20136
data,1238536800000,2663;2706;20136
data,1238536800000,2663;7160;20137
data,1238536800000,2663;7160;20138
data,1238536800000,2663;8896;20138
data,1238536800000,2663;2645;20139
data,1238536800000,2663;3503;20139
data,1238536800000,2663;4061;20139
data,1238536800000,2663;6071;20139
data,1238536800000,2663;11144;20140
data,1275343200000,2663;2681;20141
data,1277935200000,2663;5530;20142
data,1283292000000,2663;6702;20143
data,1283292000000,2663;5530;20144
data,1283292000000,2663;6449;20145
data,1283292000000,2663;2645;20146
data,1283292000000,2663;3540;20147
data,1283292000000,2663;2645;20148
data,1283292000000,2663;11595;20148
data,1298934000000,2663;6703;20148
data,1188597600000,2663;10765;20148
data,1188597600000,2663;4973;20148
data,1188597600000,2663;267;20148
data,1188597600000,2663;5409;20148
data,1188597600000,2663;9180;20148
data,1188597600000,2663;272;20149
data,1188597600000,2663;8880;20149
data,1188597600000,2663;7850;20150
data,1188597600000,2663;3686;20150
data,1188597600000,2663;12148;20150
data,1188597600000,2663;2147;20150
data,1188597600000,2663;3427;20150
data,1188597600000,2663;4543;20150
data,1188597600000,2663;9180;20150
data,1188597600000,2664;6176;20150
data,1188597600000,2664;6371;20151
data,1188597600000,2664;1593;20151
data,1188597600000,2665;8880;20151
data,1188597600000,2665;10654;20151
data,1188597600000,2665;4373;20151
data,1188597600000,2665;1385;20151
data,1188597600000,2665;5262;20151
data,1188597600000,2665;7879;20151
data,1188597600000,2665;2481;20152
data,1188597600000,2665;5080;20153
data,1188597600000,2666;323;20154
data,1188597600000,2667;3276;20154
data,1188597600000,2667;2222;20154
data,1188597600000,2667;9467;20154
data,1188597600000,2667;6897;20155
data,1188597600000,2668;6440;20155
data,1188597600000,2668;7768;20155
data,1188597600000,2668;11286;20156
data,1188597600000,2668;11126;20156
data,1188597600000,2668;4663;20157
data,1188597600000,2668;9889;20157
data,1188597600000,2668;1642;20157
data,1188597600000,2668;12075;20157
data,1188597600000,2668;10211;20157
data,1188597600000,2668;94;20157
data,1188597600000,2668;1719;20158
data,1188597600000,2668;3954;20158
data,1188597600000,2668;10228;20158
data,1188597600000,2668;10993;20158
data,1188597600000,2668;1820;20158
data,1188597600000,2668;10517;20158
data,1188597600000,2668;2115;20158
data,1188597600000,2668;12075;20158
data,1188597600000,2668;6124;20158
data,1188597600000,2668;3283;20158
data,1188597600000,2668;3359;20158
data,1188597600000,2668;7509;20158
data,1188597600000,2668;9819;20158
data,1188597600000,2668;4892;20158
data,1188597600000,2668;2801;20158
data,1188597600000,2668;6069;20158
data,1188597600000,2668;1927;20158
data,1188597600000,2668;1213;20158
data,1188597600000,2669;3874;20159
data,1188597600000,2669;4176;20160
data,1188597600000,2669;3023;20160
data,1188597600000,2669;8281;20160
data,1188597600000,2669;1595;20160
data,1188597600000,2669;8258;20161
data,1188597600000,2669;4699;20161
data,1188597600000,2669;12148;20161
data,1188597600000,2669;10372;20161
data,1188597600000,2669;5897;20161
data,1191189600000,2669;478;20162
data,1191189600000,2669;3327;20163
data,1191189600000,2669;4253;20163
