New Run at  08/03/2017 16:47:53
, Time, RandomReward; M_LinUCBReward; 
data,1280613600000,106;2112;1333
data,1280613600000,106;2112;1334
data,1280613600000,106;10013;1334
data,1280613600000,106;9468;1334
data,1280613600000,106;2112;1335
data,1280613600000,106;2112;1336
data,1280613600000,106;2438;1337
data,1280613600000,106;10802;1338
data,1280613600000,106;11018;1339
data,1280613600000,106;742;1339
data,1280613600000,106;2112;1340
data,1280613600000,106;8685;1340
data,1280613600000,106;5134;1341
data,1280613600000,106;11018;1342
data,1280613600000,106;2112;1343
data,1280613600000,106;11749;1343
data,1280613600000,106;6210;1344
data,1280613600000,106;5213;1345
data,1280613600000,106;4467;1346
data,1280613600000,106;3502;1346
data,1280613600000,106;8101;1347
data,1280613600000,106;11720;1347
data,1280613600000,106;5665;1348
data,1280613600000,106;2639;1349
data,1280613600000,106;2112;1350
data,1280613600000,106;9052;1351
data,1280613600000,106;12350;1351
data,1280613600000,106;2488;1351
data,1280613600000,106;898;1351
data,1280613600000,106;3288;1351
data,1280613600000,107;1752;1351
data,1280613600000,107;5126;1352
data,1280613600000,107;3057;1352
data,1280613600000,107;5969;1353
data,1280613600000,107;6746;1354
data,1280613600000,108;1859;1354
data,1280613600000,108;4060;1355
data,1280613600000,108;3002;1356
data,1280613600000,108;5213;1357
data,1280613600000,108;1885;1358
data,1280613600000,108;1144;1359
data,1280613600000,108;8987;1359
data,1280613600000,109;8427;1360
data,1283292000000,109;14;1361
data,1283292000000,109;1869;1362
data,1283292000000,109;2959;1363
data,1283292000000,109;8033;1363
data,1283292000000,109;8756;1363
data,1283292000000,109;12437;1363
data,1283292000000,109;12438;1364
data,1283292000000,109;6506;1365
data,1283292000000,109;2639;1366
data,1283292000000,109;2052;1367
data,1283292000000,109;5854;1368
data,1283292000000,109;5768;1368
data,1283292000000,109;5357;1369
data,1283292000000,109;2746;1370
data,1283292000000,109;5854;1371
data,1283292000000,109;2755;1371
data,1283292000000,109;12007;1372
data,1283292000000,109;2112;1373
data,1283292000000,109;10232;1373
data,1283292000000,109;2510;1373
data,1283292000000,109;1294;1374
data,1283292000000,109;3890;1375
data,1283292000000,109;6666;1376
data,1283292000000,109;11228;1377
data,1283292000000,109;9378;1377
data,1283292000000,109;6846;1378
data,1283292000000,109;6147;1378
data,1283292000000,110;2438;1379
data,1283292000000,110;2694;1380
data,1283292000000,110;5528;1381
data,1283292000000,110;9923;1382
data,1283292000000,110;5361;1383
data,1283292000000,110;10571;1383
data,1283292000000,110;9151;1384
data,1283292000000,110;4561;1384
data,1283292000000,110;3108;1384
data,1283292000000,110;9135;1384
data,1283292000000,110;8669;1385
data,1283292000000,110;12027;1385
data,1283292000000,110;4878;1386
data,1283292000000,110;12076;1386
data,1283292000000,110;12438;1387
data,1283292000000,110;5605;1388
data,1283292000000,110;8669;1389
data,1283292000000,110;10062;1390
data,1283292000000,110;466;1391
data,1283292000000,110;2112;1392
data,1283292000000,110;5320;1393
data,1283292000000,110;1060;1394
data,1283292000000,110;9866;1394
data,1283292000000,110;6245;1395
data,1283292000000,111;3495;1395
data,1283292000000,112;466;1396
data,1283292000000,112;2900;1397
data,1283292000000,112;9278;1398
data,1283292000000,112;1144;1399
data,1283292000000,112;5854;1400
data,1283292000000,113;5151;1400
data,1283292000000,113;10062;1401
data,1283292000000,113;5605;1402
data,1283292000000,113;2112;1403
data,1285884000000,113;5854;1404
data,1285884000000,113;4972;1405
data,1285884000000,113;5361;1406
data,1285884000000,113;3890;1407
data,1285884000000,113;8821;1408
data,1285884000000,113;6096;1409
data,1285884000000,113;7978;1409
data,1285884000000,114;967;1409
data,1285884000000,114;10129;1409
data,1285884000000,114;2639;1410
data,1285884000000,114;5213;1411
data,1285884000000,114;5576;1411
data,1285884000000,114;12438;1412
data,1285884000000,114;3002;1413
data,1285884000000,114;5689;1414
data,1285884000000,114;7504;1414
data,1285884000000,114;6666;1415
data,1285884000000,114;5518;1415
data,1285884000000,114;5213;1416
data,1285884000000,114;9923;1417
data,1285884000000,114;1327;1418
data,1285884000000,114;1327;1419
data,1285884000000,114;11230;1419
data,1285884000000,114;2732;1419
data,1285884000000,114;9762;1420
data,1285884000000,114;6096;1421
data,1285884000000,114;4449;1421
data,1285884000000,114;1327;1422
data,1285884000000,114;5213;1423
data,1285884000000,114;1772;1424
data,1285884000000,114;11204;1424
data,1285884000000,114;14;1425
data,1285884000000,114;1257;1426
data,1285884000000,114;6096;1427
data,1285884000000,114;10232;1427
data,1285884000000,114;5689;1428
data,1285884000000,114;10062;1429
data,1285884000000,114;6228;1430
data,1285884000000,114;3155;1430
data,1285884000000,114;10256;1431
data,1285884000000,114;8689;1431
data,1285884000000,114;7634;1431
data,1285884000000,114;14;1432
data,1285884000000,114;11018;1433
data,1285884000000,114;10062;1434
data,1285884000000,115;10539;1435
data,1285884000000,115;7123;1435
data,1285884000000,115;2639;1436
data,1285884000000,115;5689;1437
data,1285884000000,115;9052;1438
data,1285884000000,115;6210;1439
data,1285884000000,115;2112;1440
data,1285884000000,115;10539;1441
data,1285884000000,115;304;1442
data,1288566000000,115;9278;1443
data,1288566000000,115;2307;1443
data,1288566000000,115;2196;1444
data,1288566000000,115;10539;1445
data,1288566000000,115;102;1446
data,1288566000000,115;5058;1446
data,1288566000000,115;11600;1446
data,1288566000000,116;3721;1446
data,1288566000000,116;9234;1447
data,1288566000000,116;4879;1448
data,1288566000000,116;6324;1448
data,1288566000000,116;3117;1449
data,1288566000000,116;5029;1450
data,1288566000000,116;3117;1451
data,1288566000000,116;5029;1452
data,1288566000000,116;1921;1452
data,1288566000000,116;6218;1452
data,1288566000000,116;7052;1453
data,1288566000000,116;274;1453
data,1288566000000,116;10492;1454
data,1288566000000,116;2307;1454
data,1288566000000,116;9753;1454
data,1288566000000,116;6960;1455
data,1288566000000,117;2832;1455
data,1288566000000,117;9452;1455
data,1288566000000,117;4933;1455
data,1288566000000,117;10905;1455
data,1288566000000,117;10181;1455
data,1288566000000,117;11228;1456
data,1288566000000,117;10129;1456
data,1288566000000,117;12278;1456
data,1288566000000,117;9278;1457
data,1288566000000,117;12379;1457
data,1288566000000,117;10192;1457
data,1288566000000,117;10062;1458
data,1288566000000,117;11228;1459
data,1288566000000,117;7404;1459
data,1288566000000,117;2732;1459
data,1288566000000,117;10819;1459
data,1288566000000,118;4243;1460
data,1288566000000,118;3815;1461
data,1288566000000,118;12336;1461
data,1288566000000,118;4487;1461
data,1288566000000,119;8554;1462
data,1288566000000,119;6100;1462
data,1288566000000,119;5854;1463
data,1288566000000,119;6727;1464
data,1288566000000,119;8722;1464
data,1288566000000,119;12437;1464
data,1288566000000,119;2535;1464
data,1288566000000,120;5361;1465
data,1288566000000,120;5878;1465
data,1288566000000,120;9263;1466
data,1288566000000,120;9263;1467
data,1288566000000,120;9263;1468
data,1288566000000,120;9278;1469
data,1288566000000,120;11530;1470
data,1288566000000,120;3002;1471
data,1288566000000,120;5029;1472
data,1291158000000,120;2221;1473
data,1291158000000,120;5041;1474
data,1291158000000,120;3346;1474
data,1291158000000,120;6320;1474
data,1291158000000,120;12254;1474
data,1291158000000,120;11164;1474
data,1291158000000,120;2893;1474
data,1291158000000,120;1609;1474
data,1291158000000,120;5367;1474
data,1291158000000,121;10156;1474
data,1291158000000,121;9354;1474
data,1291158000000,121;7320;1474
data,1291158000000,121;5605;1475
data,1291158000000,121;8398;1476
data,1291158000000,121;9614;1476
data,1291158000000,121;14;1477
data,1291158000000,121;12207;1477
data,1291158000000,122;1787;1478
data,1291158000000,122;5029;1479
data,1291158000000,122;2327;1480
data,1291158000000,122;8685;1480
data,1291158000000,122;8099;1480
data,1291158000000,122;7180;1481
data,1291158000000,122;4771;1482
data,1291158000000,122;8618;1482
data,1291158000000,122;6884;1483
data,1291158000000,122;2959;1484
data,1291158000000,122;588;1484
data,1291158000000,122;5605;1485
data,1291158000000,123;3356;1485
data,1291158000000,123;10612;1486
data,1291158000000,123;5298;1486
data,1291158000000,123;505;1486
data,1291158000000,123;1522;1486
data,1291158000000,123;11475;1486
data,1291158000000,123;2658;1487
data,1291158000000,123;5969;1488
data,1291158000000,123;2458;1488
data,1291158000000,123;5052;1488
data,1291158000000,123;2535;1488
data,1291158000000,123;967;1488
data,1291158000000,123;10884;1489
data,1291158000000,123;8932;1489
data,1291158000000,123;11479;1489
data,1291158000000,123;12262;1489
data,1291158000000,123;12403;1489
data,1291158000000,123;1461;1489
data,1291158000000,123;2959;1490
data,1291158000000,123;2688;1491
data,1291158000000,123;3168;1491
data,1291158000000,123;5679;1491
data,1291158000000,123;6506;1492
data,1291158000000,123;3303;1492
data,1291158000000,123;8528;1492
data,1291158000000,123;5527;1492
data,1291158000000,123;342;1492
data,1291158000000,123;9278;1493
data,1291158000000,123;8394;1493
data,1291158000000,123;2910;1493
data,1291158000000,123;3411;1494
data,1291158000000,123;5969;1495
data,1291158000000,123;9263;1496
data,1291158000000,123;11600;1496
data,1291158000000,123;6049;1496
data,1291158000000,123;11720;1496
data,1291158000000,123;3117;1497
data,1291158000000,123;245;1497
data,1291158000000,123;1317;1497
data,1291158000000,123;6078;1497
data,1291158000000,123;369;1497
data,1293836400000,123;10242;1498
data,1293836400000,123;12360;1499
data,1293836400000,123;5581;1500
data,1293836400000,123;162;1501
data,1293836400000,123;6837;1502
data,1293836400000,123;4882;1503
data,1293836400000,123;2112;1504
data,1293836400000,123;9837;1504
data,1293836400000,123;9685;1504
data,1293836400000,123;2325;1504
data,1293836400000,123;1943;1505
data,1293836400000,123;11252;1506
data,1293836400000,123;5757;1507
data,1293836400000,123;2408;1507
data,1293836400000,123;9356;1507
data,1293836400000,123;12466;1507
data,1293836400000,123;458;1508
data,1293836400000,123;2112;1509
data,1293836400000,123;9080;1509
data,1293836400000,123;4882;1510
data,1293836400000,123;6837;1511
data,1293836400000,123;5966;1511
data,1293836400000,123;5854;1512
data,1293836400000,123;2561;1512
data,1293836400000,123;352;1512
data,1293836400000,123;10351;1512
data,1293836400000,123;8826;1512
data,1293836400000,123;2236;1512
data,1293836400000,123;5605;1513
data,1293836400000,123;7460;1513
data,1293836400000,123;2123;1514
data,1293836400000,123;1302;1514
data,1293836400000,123;4882;1515
data,1293836400000,123;9028;1516
data,1293836400000,123;9551;1517
data,1293836400000,123;9359;1517
data,1293836400000,123;6096;1518
data,1293836400000,123;4001;1519
data,1293836400000,123;7426;1519
data,1293836400000,123;9183;1519
data,1293836400000,123;342;1519
data,1293836400000,123;5689;1520
data,1293836400000,123;1469;1520
data,1293836400000,123;10516;1520
data,1293836400000,123;6118;1521
data,1293836400000,123;11234;1521
data,1293836400000,123;6935;1522
data,1293836400000,123;5605;1523
data,1293836400000,123;6752;1524
data,1293836400000,123;4001;1525
data,1293836400000,123;5041;1526
data,1293836400000,123;7447;1526
data,1293836400000,123;6001;1526
data,1293836400000,123;10932;1526
data,1293836400000,123;5041;1527
data,1293836400000,123;5713;1527
data,1293836400000,123;9028;1528
data,1293836400000,123;5595;1529
data,1293836400000,123;1789;1529
data,1293836400000,123;2959;1530
data,1293836400000,123;200;1530
data,1293836400000,123;12350;1530
data,1293836400000,123;10659;1531
data,1293836400000,123;12180;1531
data,1293836400000,123;9028;1532
data,1293836400000,123;2070;1533
data,1293836400000,123;3155;1533
data,1293836400000,123;3346;1533
data,1293836400000,123;2832;1533
data,1293836400000,123;5605;1534
data,1293836400000,123;10516;1534
data,1293836400000,123;505;1534
data,1296514800000,123;7145;1535
data,1296514800000,123;3633;1536
data,1296514800000,123;10007;1537
data,1296514800000,123;8484;1537
data,1296514800000,123;1530;1537
data,1296514800000,123;9304;1537
data,1296514800000,123;8029;1538
data,1296514800000,123;6194;1538
data,1296514800000,123;4076;1539
data,1296514800000,123;7703;1539
data,1296514800000,123;3636;1539
data,1296514800000,123;8143;1539
data,1296514800000,124;10516;1539
data,1296514800000,124;6794;1539
data,1296514800000,124;1649;1540
data,1296514800000,124;11781;1540
data,1296514800000,124;11720;1540
data,1296514800000,124;9142;1540
data,1296514800000,124;1373;1540
data,1296514800000,124;4155;1541
data,1296514800000,124;3911;1541
data,1296514800000,124;11644;1541
data,1296514800000,124;9263;1542
data,1296514800000,124;5461;1543
data,1296514800000,124;8685;1543
data,1296514800000,124;10176;1543
data,1296514800000,124;10516;1543
data,1296514800000,124;2694;1544
data,1296514800000,124;4907;1544
data,1296514800000,124;5029;1545
data,1296514800000,124;5029;1546
data,1296514800000,124;3002;1547
data,1296514800000,124;603;1547
data,1296514800000,124;5857;1547
data,1296514800000,124;4825;1547
data,1296514800000,124;12233;1547
data,1296514800000,124;10007;1548
data,1296514800000,124;1996;1548
data,1296514800000,124;8693;1549
data,1296514800000,124;7619;1549
data,1296514800000,124;812;1550
data,1296514800000,124;8669;1551
data,1296514800000,124;5029;1552
data,1296514800000,124;5917;1552
data,1296514800000,124;6569;1553
data,1296514800000,124;7760;1553
data,1296514800000,124;2901;1553
data,1296514800000,124;3502;1553
data,1296514800000,124;10786;1553
data,1296514800000,124;2694;1554
data,1296514800000,124;5528;1555
data,1296514800000,124;5605;1556
data,1296514800000,124;5713;1556
data,1296514800000,124;5533;1556
data,1296514800000,124;12262;1556
data,1296514800000,124;11039;1557
data,1296514800000,124;9864;1557
data,1296514800000,124;3019;1558
data,1296514800000,124;1144;1559
data,1296514800000,124;5856;1559
data,1296514800000,124;4467;1560
data,1296514800000,124;5854;1561
data,1296514800000,124;6666;1562
data,1296514800000,124;9614;1562
data,1296514800000,124;897;1562
data,1296514800000,124;2694;1563
data,1296514800000,124;7186;1563
data,1296514800000,124;8879;1563
data,1296514800000,124;5605;1564
data,1296514800000,124;5461;1565
data,1296514800000,124;9614;1565
data,1296514800000,124;5778;1565
data,1296514800000,124;6262;1565
data,1296514800000,124;2112;1566
data,1296514800000,124;9897;1566
data,1296514800000,125;10166;1566
data,1296514800000,126;3019;1567
data,1296514800000,126;6569;1568
data,1296514800000,127;2101;1568
data,1296514800000,128;9263;1569
data,1296514800000,128;305;1569
data,1296514800000,128;3868;1570
data,1296514800000,128;8394;1570
data,1296514800000,128;10555;1570
data,1296514800000,129;5029;1571
data,1296514800000,129;11121;1571
data,1296514800000,129;3183;1572
data,1296514800000,129;10917;1572
data,1296514800000,129;3633;1573
data,1296514800000,129;5307;1573
data,1298934000000,129;10866;1574
data,1298934000000,129;5732;1574
data,1298934000000,129;3633;1575
data,1298934000000,129;11630;1576
data,1298934000000,129;9158;1576
data,1298934000000,129;3822;1576
data,1298934000000,129;4040;1576
data,1298934000000,129;1158;1576
data,1298934000000,129;12370;1576
data,1298934000000,129;10978;1576
data,1298934000000,129;9263;1577
data,1298934000000,129;5368;1577
data,1298934000000,129;193;1577
data,1298934000000,129;10850;1577
data,1298934000000,129;7252;1578
data,1298934000000,129;2126;1578
data,1298934000000,129;1926;1578
data,1298934000000,129;5361;1579
data,1298934000000,129;6731;1580
data,1298934000000,129;1180;1580
data,1298934000000,129;7326;1580
data,1298934000000,129;102;1581
data,1298934000000,129;1632;1581
data,1298934000000,129;9362;1581
data,1298934000000,129;2680;1582
data,1298934000000,129;11408;1582
data,1298934000000,129;7995;1583
data,1298934000000,129;407;1583
data,1298934000000,129;6831;1583
data,1298934000000,129;10118;1583
data,1298934000000,129;10843;1583
data,1298934000000,129;9278;1584
data,1298934000000,129;2400;1584
data,1298934000000,129;9028;1585
data,1298934000000,129;10780;1585
data,1298934000000,129;7995;1586
data,1298934000000,129;14;1587
data,1298934000000,129;10222;1588
data,1298934000000,129;8680;1589
data,1298934000000,129;1366;1589
data,1298934000000,129;5605;1590
data,1298934000000,129;10661;1591
data,1298934000000,129;10222;1592
data,1298934000000,129;7235;1593
data,1298934000000,129;9028;1594
data,1298934000000,129;4936;1595
data,1298934000000,129;1708;1595
